#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,PJ Scalisi,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:32.3,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,19:35,"PJ Scalisi, Chase Dickens","P&R BH, Spot Up",,32 Dylan Matchett > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 23 PJ Scalisi > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
2,Chase Dickens,,,,2FGm,Miss 2 Pts,00:00:17.7,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,19:15,Chase Dickens,Off Screen,,11 Chase Dickens > Off Screen > To Shooter's Right > Flare > Dribble Jumper > Short to < 17' > Miss 2 Pts
3,Chase Dickens,,,,,Run Offense,00:00:08.9,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,,Chase Dickens,,,11 Chase Dickens > Offensive Rebound > Long > Run Offense
4,Nolan Smih,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:16.3,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,19:07,"Nolan Smih, Chuck Clemons",Handoff,,22 Nolan Smih > Hand Off > From Dribble > Right > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
5,Avery Eugster,,,,Foul,Non Shooting Foul,00:00:13.9,,,,RPI@RIT,01/31/2025,1,,Nolan Smih,,,12 Avery Eugster > Non Possession > Non Shooting Foul
6,Andrew Deppe,,,,"2FGm, Def Reb, Foul, Block, Blocked Attempt",Miss 2 Pts,00:00:20.4,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,18:48,"Andrew Deppe, Kenny Wilburn, Nolan Smih",Post Up,,41 Andrew Deppe > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Miss 2 Pts
7,Brody Brown,,,,3FGm,Miss 3 Pts,00:00:20.4,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,18:30,Brody Brown,Spot Up,,12 Brody Brown > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
8,Matt Caggiano,,,,Off Reb,Run Offense,00:00:10.6,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,,Matt Caggiano,Off Reb,,5 Matt Caggiano > Offensive Rebound > Long > Run Offense
9,Nolan Smih,,,,"Turnover, Steal",Turnover,00:00:20.1,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,18:18,"Nolan Smih, PJ Scalisi","P&R BH, P&R Roll Man",,5 Matt Caggiano > P&R Ball Handler > Right P&R > Baseline > Defense Commits > Ball Delivered > 22 Nolan Smih > P&R Roll Man > Rolls to Basket > Turnover
10,Chuck Clemons,,,,"2FGM, Assist",Make 2 Pts,00:00:13.5,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,18:13,"Chuck Clemons, PJ Scalisi",Transition,,4 Chuck Clemons > Transition > Right Wing > To Basket > Make 2 Pts
11,Kenny Wilburn,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:29.9,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,17:45,"Kenny Wilburn, Dylan Matchett",Post Up,,3 Kenny Wilburn > Post-Up > Right Block > Left Shoulder > Dribble Move > To Hook > Miss 2 Pts
12,Dylan Matchett,,,,Foul,Non Shooting Foul,00:00:22.1,,,,RPI@RIT,01/31/2025,1,,Brody Brown,,,32 Dylan Matchett > Non Possession > Non Shooting Foul
13,Dylan Matchett,,,,3FGm,Miss 3 Pts,00:00:23.2,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,17:19,Dylan Matchett,P&R BH,,32 Dylan Matchett > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
14,Avery Eugster,,,,Off Reb,Run Offense,00:00:10.9,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,,Avery Eugster,Off Reb,,12 Avery Eugster > Offensive Rebound > Short > Run Offense
15,PJ Scalisi,,,,"3FGM, Assist",Make 3 Pts,00:00:13.7,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,17:14,"PJ Scalisi, Avery Eugster",Spot Up,,23 PJ Scalisi > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
16,Chase Dickens,,,,3FGM,Make 3 Pts,00:00:09.3,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,17:04,Chase Dickens,P&R BH,,11 Chase Dickens > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts
17,Chuck Clemons,,,,"Turnover, Steal",Turnover,00:00:09.3,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,16:50,"Chuck Clemons, Chase Dickens",,,4 Chuck Clemons > No Play Type > Turnover
18,Kenny Wilburn,,,,"2FGM, Foul, Assist",1 Pts,00:00:14.2,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,16:43,"Kenny Wilburn, Brody Brown, Chuck Clemons",Transition,,3 Kenny Wilburn > Transition > First Middle > To Basket > Make 2 Pts Foul > 1 Pts
19,Kenny Wilburn,,,,FTM,Free Throw,00:00:09.1,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,,Kenny Wilburn,,,3 Kenny Wilburn > Non Possession > Free Throw
20,PJ Scalisi,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.0,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,16:27,"PJ Scalisi, Chase Dickens",Spot Up,,23 PJ Scalisi > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
21,Kenny Wilburn,,,,"2FGM, Foul, Assist",1 Pts,00:00:20.5,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,16:13,"Kenny Wilburn, Matt Caggiano, Dylan Matchett","P&R BH, P&R Roll Man",,5 Matt Caggiano > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Kenny Wilburn > P&R Roll Man > Rolls to Basket > Make 2 Pts Foul > 1 Pts
22,Kenny Wilburn,,,,FTM,Free Throw,00:00:08.8,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,,Kenny Wilburn,,,3 Kenny Wilburn > Non Possession > Free Throw
23,Chuck Clemons,,,,,No Violation,00:00:09.1,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,,Chuck Clemons,,,4 Chuck Clemons > Non Possession > No Violation
24,PJ Scalisi,,,,,No Violation,00:00:11.1,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,,PJ Scalisi,,,23 PJ Scalisi > Non Possession > No Violation
25,PJ Scalisi,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:21.8,,,Rensselaer Polytechnic,RPI@RIT,01/31/2025,1,15:47,"PJ Scalisi, Nolan Smih, Brody Brown",Spot Up,,23 PJ Scalisi > Spot-Up > Drives Right > To Basket > Miss 2 Pts
26,Chase Dickens,,,,2FGM,Make 2 Pts,00:00:20.5,,,Rochester Institute of Technology Tigers,RPI@RIT,01/31/2025,1,15:32,Chase Dickens,Spot Up,,11 Chase Dickens > Spot-Up > Drives Left > To Basket > Make 2 Pts
