#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Nathan Denham,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:20.4,,,Vassar Brewers,VC@SLS,01/10/2025,1,19:45,"Nathan Denham, Adam Dudzinski",Spot Up,,22 Nathan Denham > Spot-Up > Drives Straight > To Basket > Miss 2 Pts
2,Adam Dudzinski,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:24.3,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,19:27,"Adam Dudzinski, Nathan Denham",Post Up,,33 Adam Dudzinski > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
3,Avery Lee,,,,"2FGM, Assist",Make 2 Pts,00:00:13.9,,,Vassar Brewers,VC@SLS,01/10/2025,1,19:19,"Avery Lee, Kreekor Karageuzian",Transition,,2 Avery Lee > Transition > Left Wing > To Basket > Make 2 Pts
4,Trey Syroka,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:24.1,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,18:53,"Trey Syroka, Avery Lee","Post Up, Cut",,24 Andrew Cowan > Post-Up > Left Block > Defense Commits > Ball Delivered > 2 Trey Syroka > Cut > Basket > Miss 2 Pts
5,Sebastian Medina,,,,,No Violation,00:00:17.1,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Sebastian Medina,,,5 Sebastian Medina > Non Possession > No Violation
6,Kreekor Karageuzian,,,,,Kicked Ball,00:00:12.1,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Kreekor Karageuzian,,,4 Kreekor Karageuzian > Non Possession > Kicked Ball
7,Shea Fitzgerald,,,,,No Violation,00:00:15.3,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Shea Fitzgerald,,,3 Shea Fitzgerald > Non Possession > No Violation
8,Shea Fitzgerald,,,,2FGm,Miss 2 Pts,00:00:16.9,,,Vassar Brewers,VC@SLS,01/10/2025,1,18:18,Shea Fitzgerald,P&R BH,,3 Shea Fitzgerald > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
9,Nathan Denham,,,,Off Reb,Run Offense,00:00:07.9,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Nathan Denham,Off Reb,,22 Nathan Denham > Offensive Rebound > Short > Run Offense
10,Nathan Denham,,,,"2FGM, Assist",Make 2 Pts,00:00:08.2,,,Vassar Brewers,VC@SLS,01/10/2025,1,18:12,"Nathan Denham, Avery Lee",Cut,,22 Nathan Denham > Cut > Basket > Make 2 Pts
11,Andrew Cowan,,,,"2FGM, Assist",Make 2 Pts,00:00:19.6,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,17:49,"Andrew Cowan, Adam Dudzinski",,,24 Andrew Cowan > No Play Type > To Basket > Make 2 Pts
12,Shea Fitzgerald,,,,,Kicked Ball,00:00:10.4,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Shea Fitzgerald,,,3 Shea Fitzgerald > Non Possession > Kicked Ball
13,Nathan Denham,,,,"2FGM, Assist",Make 2 Pts,00:00:13.5,,,Vassar Brewers,VC@SLS,01/10/2025,1,17:29,"Nathan Denham, Shea Fitzgerald",Cut,,22 Nathan Denham > Cut > Basket > Make 2 Pts
14,Aiden Macaulay,,,,"Turnover, Steal",Turnover,00:00:22.5,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,17:05,"Aiden Macaulay, Shea Fitzgerald",Spot Up,,23 Aiden Macaulay > Spot-Up > Drives Right > Turnover
15,Sebastian Medina,,,,"Turnover, Steal",Turnover,00:00:14.3,,,Vassar Brewers,VC@SLS,01/10/2025,1,16:56,"Sebastian Medina, Gavin Macaulay",,,5 Sebastian Medina > No Play Type > Turnover
16,Aiden Macaulay,,,,"3FGM, Assist",Make 3 Pts,00:00:15.3,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,16:49,"Aiden Macaulay, Adam Dudzinski",Transition,,23 Aiden Macaulay > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
17,Kreekor Karageuzian,,,,2FGm,Miss 2 Pts,00:00:16.1,,,Vassar Brewers,VC@SLS,01/10/2025,1,16:31,Kreekor Karageuzian,Spot Up,,4 Kreekor Karageuzian > Spot-Up > Drives Straight > To Basket > Miss 2 Pts
18,Nathan Denham,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:08.3,,,Vassar Brewers,VC@SLS,01/10/2025,1,16:31,"Nathan Denham, Adam Dudzinski",Off Reb,,22 Nathan Denham > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
19,Aiden Macaulay,,,,,No Violation,00:00:13.1,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,,Aiden Macaulay,,,23 Aiden Macaulay > Non Possession > No Violation
20,Andrew Cowan,,,,Turnover,Turnover,00:00:12.7,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,16:17,Andrew Cowan,Post Up,,24 Andrew Cowan > Post-Up > Flash Middle > Defense Commits > Turnover
21,Luke Adams,,,,,Kicked Ball,00:00:13.7,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Luke Adams,,,23 Luke Adams > Non Possession > Kicked Ball
22,Alex Walters,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:16.9,,,Vassar Brewers,VC@SLS,01/10/2025,1,15:54,"Alex Walters, Andrew Cowan",Spot Up,,33 Alex Walters > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
23,Aiden Macaulay,,,,Foul,Foul,00:00:28.2,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,15:33,"Luke Adams, Aiden Macaulay",Spot Up,,23 Aiden Macaulay > Spot-Up > Drives Left > To Basket > Foul
24,Aiden Macaulay,,,,FTM,Free Throw,00:00:05.5,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,,Aiden Macaulay,,,23 Aiden Macaulay > Non Possession > Free Throw
25,Aiden Macaulay,,,,FTM,Free Throw,00:00:06.1,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,,Aiden Macaulay,,,23 Aiden Macaulay > Non Possession > Free Throw
26,Luke Adams,,,,,Kicked Ball,00:00:12.9,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Luke Adams,,,23 Luke Adams > Non Possession > Kicked Ball
27,Avery Lee,,,,2FGm,Miss 2 Pts,00:00:19.2,,,Vassar Brewers,VC@SLS,01/10/2025,1,15:05,Avery Lee,Spot Up,,2 Avery Lee > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
28,Nathan Denham,,,,"Off Reb, Foul",Run Offense,00:00:07.5,,,Vassar Brewers,VC@SLS,01/10/2025,1,,"Nathan Denham, Dan Anderson",Off Reb,,22 Nathan Denham > Offensive Rebound > Short > Run Offense
29,Luke Adams,,,,,No Violation,00:00:10.1,,,Vassar Brewers,VC@SLS,01/10/2025,1,,Luke Adams,,,23 Luke Adams > Non Possession > No Violation
30,Luke Adams,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.8,,,Vassar Brewers,VC@SLS,01/10/2025,1,14:59,"Luke Adams, Dan Anderson",Spot Up,,23 Luke Adams > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
31,Chris Downs Jr.,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:27.2,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,14:38,"Chris Downs Jr., Alex Walters","P&R BH, P&R Roll Man",,10 Dan Anderson > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 21 Chris Downs Jr. > P&R Roll Man > Rolls to Basket > Miss 2 Pts
32,Nathan Denham,,,,"Turnover, Steal",Turnover,00:00:15.0,,,Vassar Brewers,VC@SLS,01/10/2025,1,14:28,"Nathan Denham, Trey Syroka",Cut,,22 Nathan Denham > Cut > Flash > Turnover
33,Dan Anderson,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.1,,,St. Lawrence Saints,VC@SLS,01/10/2025,1,14:21,"Dan Anderson, Shea Fitzgerald",Transition,,10 Dan Anderson > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
