#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Braeden Burns,,,,"2FGM, Assist",Make 2 Pts,00:00:22.3,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,19:44,"Braeden Burns, Finn Cork",Post Up,,24 Braeden Burns > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
2,Kreekor Karageuzian,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.9,,,Vassar Brewers,VC@CU,01/11/2025,1,19:20,"Kreekor Karageuzian, Finn Cork","Post Up, Cut",,3 Shea Fitzgerald > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 4 Kreekor Karageuzian > Cut > Basket > Miss 2 Pts
3,Braeden Burns,,,,"3FGM, Assist",Make 3 Pts,00:00:09.1,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,19:10,"Braeden Burns, Lorenzo Rappa",Handoff,,24 Braeden Burns > Hand Off > From Dribble > Left > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
4,Avery Lee,,,,Foul,Non Shooting Foul,00:00:08.2,,,,VC@CU,01/11/2025,1,,Lorenzo Rappa,,,2 Avery Lee > Non Possession > Non Shooting Foul
5,Nathan Denham,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:16.1,,,Vassar Brewers,VC@CU,01/11/2025,1,18:50,"Nathan Denham, Finn Cork",Cut,,22 Nathan Denham > Cut > Basket > Miss 2 Pts
6,Braeden Burns,,,,,No Violation,00:00:08.4,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,,Braeden Burns,,,24 Braeden Burns > Non Possession > No Violation
7,Steve DeRegis,,,,"Turnover, Steal",Turnover,00:00:14.2,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,18:33,"Steve DeRegis, Sebastian Medina",,,5 Steve DeRegis > No Play Type > Turnover
8,Nathan Denham,,,,"2FGM, Assist",Make 2 Pts,00:00:11.9,,,Vassar Brewers,VC@CU,01/11/2025,1,18:27,"Nathan Denham, Sebastian Medina",Transition,,22 Nathan Denham > Transition > First Middle > To Basket > Make 2 Pts
9,Braeden Burns,,,,"3FGM, Assist",Make 3 Pts,00:00:18.0,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,18:05,"Braeden Burns, Steve DeRegis",Spot Up,,24 Braeden Burns > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
10,Avery Lee,,,,Foul,Non Shooting Foul,00:00:08.7,,,,VC@CU,01/11/2025,1,,Lorenzo Rappa,,,2 Avery Lee > Non Possession > Non Shooting Foul
11,Shea Fitzgerald,,,,2FGM,Make 2 Pts,00:00:11.7,,,Vassar Brewers,VC@CU,01/11/2025,1,17:47,Shea Fitzgerald,P&R BH,,3 Shea Fitzgerald > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Make 2 Pts
12,Braeden Burns,,,,"Turnover, Steal",Turnover,00:00:09.5,,,Clarkson University Golden Knights,VC@CU,01/11/2025,1,17:32,"Braeden Burns, Shea Fitzgerald",Spot Up,,24 Braeden Burns > Spot-Up > Drives Right > Turnover
