#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
78,Mohammad Sylla,,,,Turnover,Turnover,00:00:19.1,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,2:53,Mohammad Sylla,Spot Up,5 Mohammad Sylla > Spot-Up > Drives Left > Turnover
79,Braeden Burns,,,,Foul,Foul,00:00:14.5,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,2:42,"Walter Defreitas, Braeden Burns",Spot Up,24 Braeden Burns > Spot-Up > Drives Left > Foul
80,Braeden Burns,,,,FTm,Free Throw,00:00:10.6,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,,Braeden Burns,,24 Braeden Burns > Non Possession > Free Throw
81,Finn Cork,,,,Off Reb,Run Offense,00:00:09.1,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,,Finn Cork,Off Reb,40 Finn Cork > Offensive Rebound > Short > Run Offense
82,Finn Cork,,,,"2FGM, Assist",Make 2 Pts,00:00:12.7,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,2:36,"Finn Cork, Braeden Burns",Cut,40 Finn Cork > Cut > Basket > Make 2 Pts
83,Parker Kelly,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:29.2,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,2:08,"Parker Kelly, Braeden Burns",Post Up,21 Parker Kelly > Post-Up > Left Block > Face-up > Jumper > Miss 2 Pts
84,Lorenzo Rappa,,,,2FGm,Miss 2 Pts,00:00:19.1,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,1:54,Lorenzo Rappa,Iso,0 Lorenzo Rappa > ISO > Right > Drives Right > To Basket > Miss 2 Pts
85,Braeden Burns,,,,Off Reb,Run Offense,00:00:08.7,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,,Braeden Burns,Off Reb,24 Braeden Burns > Offensive Rebound > Long > Run Offense
86,Finn Cork,,,,"Foul, Turnover",Turnover,00:00:13.8,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,1:50,Finn Cork,Cut,40 Finn Cork > Cut > Flash > Turnover
87,Nicholas Cortez,,,,Foul,Foul,00:00:16.2,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,1:39,"Braeden Burns, Nicholas Cortez",Handoff,27 Nicholas Cortez > Hand Off > From Stationary > Top > To Basket > Foul
88,Nicholas Cortez,,,,FTM,Free Throw,00:00:12.1,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Nicholas Cortez,,27 Nicholas Cortez > Non Possession > Free Throw
89,Nicholas Cortez,,,,FTM,Free Throw,00:00:11.5,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Nicholas Cortez,,27 Nicholas Cortez > Non Possession > Free Throw
90,Braeden Burns,,,,"Turnover, Steal",Turnover,00:00:13.0,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,1:28,"Braeden Burns, Mohammad Sylla",Spot Up,24 Braeden Burns > Spot-Up > Drives Left > Turnover
91,Mike Hancock,,,,2FGm,Miss 2 Pts,00:00:38.1,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,1:28,Mike Hancock,Spot Up,13 Mike Hancock > Spot-Up > Drives Left > To Basket > Miss 2 Pts
92,Mike Hancock,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:13.3,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,1:28,Mike Hancock,Off Reb,13 Mike Hancock > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
93,Lauwensky Astrel,,,,"Off Reb, Foul",Foul,00:00:10.3,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,1:28,"Lauwensky Astrel, Tyson Maxam",Off Reb,23 Lauwensky Astrel > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
94,Lauwensky Astrel,,,,FTM,Free Throw,00:00:15.1,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Lauwensky Astrel,,23 Lauwensky Astrel > Non Possession > Free Throw
95,Lauwensky Astrel,,,,"FTm, Def Reb",Free Throw,00:00:11.8,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,"Lauwensky Astrel, Finn Cork",,23 Lauwensky Astrel > Non Possession > Free Throw
96,Finn Cork,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.3,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,0:42,"Finn Cork, Parker Kelly",Post Up,40 Finn Cork > Post-Up > Left Block > Post Pin > No Dribble Move > To Basket > Miss 2 Pts
97,Parker Kelly,,,,,No Violation,00:00:09.7,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Parker Kelly,,21 Parker Kelly > Non Possession > No Violation
98,Mohammad Sylla,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:19.5,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,0:16,"Mohammad Sylla, Ben Rappa",Spot Up,5 Mohammad Sylla > Spot-Up > Drives Right > To Basket > Miss 2 Pts
99,Mohammad Sylla,,,,,Turnover,00:00:08.9,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Mohammad Sylla,,5 Mohammad Sylla > Hand Off > From Stationary > Right > Turnover
100,Braeden Burns,,,,"Turnover, Steal",Turnover,00:00:11.8,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,1,0:08,"Nicholas Cortez, Braeden Burns",Spot Up,24 Braeden Burns > Spot-Up > Drives Right > Turnover
101,Nicholas Cortez,,,,,Miss 3 Pts,00:00:10.1,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,1,,Nicholas Cortez,,27 Nicholas Cortez > No Play Type > Dribble Jumper > Long/3pt > Miss 3 Pts
102,Walter Defreitas,,,,2FGM,Make 2 Pts,00:00:31.7,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,2,19:36,Walter Defreitas,"P&R BH, Spot Up",27 Nicholas Cortez > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Walter Defreitas > Spot-Up > Drives Right > To Basket > Make 2 Pts
103,Finn Cork,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.0,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,2,19:10,"Mike Hancock, Finn Cork",Spot Up,40 Finn Cork > Spot-Up > Drives Right > To Basket > Miss 2 Pts
104,Nicholas Cortez,,,,Foul,Foul,00:00:25.8,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,2,18:51,"Steve DeRegis, Nicholas Cortez",P&R BH,27 Nicholas Cortez > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Foul
105,Nicholas Cortez,,,,FTM,Free Throw,00:00:09.6,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,2,,Nicholas Cortez,,27 Nicholas Cortez > Non Possession > Free Throw
106,Nicholas Cortez,,,,FTM,Free Throw,00:00:11.4,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,2,,Nicholas Cortez,,27 Nicholas Cortez > Non Possession > Free Throw
107,Ben Rappa,,,,"Turnover, Steal",Turnover,00:00:16.7,,,Clarkson University Golden Knights,SUN@CU,11/26/2024,2,18:37,"Ben Rappa, Parker Kelly",Off Screen,30 Ben Rappa > Off Screen > To Shooter's Right > Flare > Turnover
108,Mohammad Sylla,,,,Foul,Foul,00:00:11.9,,,SUNY Potsdam Bears,SUN@CU,11/26/2024,2,18:31,"Lorenzo Rappa, Mohammad Sylla",Transition,5 Mohammad Sylla > Transition > Ballhandler > To Basket > Foul
