#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Kenny Wilburn,,,,2FGM,Make 2 Pts,00:00:26.1,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,19:39,Kenny Wilburn,Post Up,,3 Kenny Wilburn > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Make 2 Pts
2,Robert  Perocolosi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:13.2,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,19:24,"Robert Perocolosi, Kenny Wilburn",Cut,,21 Robert Perocolosi > Cut > Basket > Miss 2 Pts
3,Kenny Wilburn,,,,"2FGM, Assist",Make 2 Pts,00:00:24.3,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,19:05,"Kenny Wilburn, Matt Caggiano",Cut,,3 Kenny Wilburn > Cut > Flash > Make 2 Pts
4,James Burton,,,,"3FGM, Assist",Make 3 Pts,00:00:11.1,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,18:58,"James Burton, Sebastian Pacheco",Transition,,34 James Burton > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
5,Chase Dickens,,,,Foul,Foul,00:00:18.9,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,18:35,"Michael Gentile, Chase Dickens",Spot Up,,11 Chase Dickens > Spot-Up > Drives Left > To Basket > Foul
6,Chase Dickens,,,,FTM,Free Throw,00:00:08.1,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,,Chase Dickens,,,11 Chase Dickens > Non Possession > Free Throw
7,Chase Dickens,,,,FTM,Free Throw,00:00:09.1,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,,Chase Dickens,,,11 Chase Dickens > Non Possession > Free Throw
8,Colin Gentile,,,,2FGM,Make 2 Pts,00:00:15.2,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,18:18,Colin Gentile,Post Up,,33 Colin Gentile > Post-Up > Right Block > Right Shoulder > Dribble Move > To Jumper > Make 2 Pts
9,Brock Bowen,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:21.4,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,18:01,"Brock Bowen, Michael Gentile","P&R BH, Spot Up",,5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > Drives Left > Dribble Jumper > Long/3pt > Miss 3 Pts
10,Colin Gentile,,,,"3FGM, Assist",Make 3 Pts,00:00:15.8,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,17:51,"Colin Gentile, Sebastian Pacheco",Spot Up,,33 Colin Gentile > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
11,Brock Bowen,,,,"3FGM, Assist",Make 3 Pts,00:00:28.0,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,17:25,"Brock Bowen, Matt Caggiano","Iso, Spot Up",,5 Matt Caggiano > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
12,Colin Gentile,,,,3FGm,Miss 3 Pts,00:00:34.1,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,16:58,Colin Gentile,"Iso, Spot Up",,25 Sebastian Pacheco > ISO > Top > Drives Left > Defense Commits > Ball Delivered > 33 Colin Gentile > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
13,Robert  Perocolosi,,,,Off Reb,Run Offense,00:00:12.2,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,,Robert Perocolosi,Off Reb,,21 Robert Perocolosi > Offensive Rebound > Short > Run Offense
14,Colin Gentile,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:18.1,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,16:46,"Colin Gentile, Nolan Smih",Post Up,,33 Colin Gentile > Post-Up > Right Block > Left Shoulder > Dribble Move > To Basket > Miss 2 Pts
15,Brock Bowen,,,,"2FGM, Assist",Make 2 Pts,00:00:11.9,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,16:41,"Brock Bowen, Nolan Smih",Transition,,10 Brock Bowen > Transition > Leak Outs > To Basket > Make 2 Pts
16,Robert  Perocolosi,,,,Foul,Non Shooting Foul,00:00:18.2,,,,RIT@SGK,01/03/2025,1,,Chase Dickens,,,21 Robert Perocolosi > Non Possession > Non Shooting Foul
17,Robert  Perocolosi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:07.4,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,16:23,"Robert Perocolosi, Matt Caggiano",Off Screen,,21 Robert Perocolosi > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Guarded > Short to < 17' > Miss 2 Pts
18,Matt Caggiano,,,,Turnover,Turnover,00:00:11.1,,,Rochester Institute of Technology Tigers,RIT@SGK,01/03/2025,1,16:18,Matt Caggiano,Transition,,5 Matt Caggiano > Transition > Ballhandler > Turnover
19,James Burton,,,,"3FGM, Assist",Make 3 Pts,00:00:19.2,,,SUNY Geneseo Knights,RIT@SGK,01/03/2025,1,16:01,"James Burton, Sebastian Pacheco","P&R BH, P&R Roll Man",,25 Sebastian Pacheco > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 34 James Burton > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
