#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Logan Jagodzinski,,,,2FGM,Make 2 Pts,00:00:15.0,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,19:52,Logan Jagodzinski,Spot Up,,12 Logan Jagodzinski > Spot-Up > Drives Right > To Basket > Make 2 Pts
2,Evan Cabral,,,,,No Violation,00:00:08.7,,,Ithaca College,IC@ROY,12/03/2024,1,,Evan Cabral,,,15 Evan Cabral > Non Possession > No Violation
3,Laurence Brady,,,,"3FGM, Assist",Make 3 Pts,00:00:15.8,,,Ithaca College,IC@ROY,12/03/2024,1,19:32,"Laurence Brady, Jaylon O'Neal","P&R BH, Spot Up",,2 Jaylon O'Neal > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 12 Laurence Brady > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
4,Ethan McEachern,,,,3FGm,Miss 3 Pts,00:00:20.1,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,19:16,Ethan McEachern,Spot Up,,3 Ethan McEachern > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
5,David Ackles,,,,"2FGM, Off Reb",Make 2 Pts,00:00:07.9,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,19:16,David Ackles,Off Reb,,34 David Ackles > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
6,Laurence Brady,,,,2FGm,Miss 2 Pts,00:00:14.4,,,Ithaca College,IC@ROY,12/03/2024,1,19:01,Laurence Brady,Handoff,,12 Laurence Brady > Hand Off > From Dribble > Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
7,Chris Leysath,,,,"Turnover, Steal",Turnover,00:00:18.9,,,Ithaca College,IC@ROY,12/03/2024,1,18:43,"David Ackles, Chris Leysath",Cut,,30 Chris Leysath > Cut > Basket > Turnover
8,Nate Sock,,,,"2FGM, Assist",Make 2 Pts,00:00:23.9,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,18:20,"Nate Sock, Bennett Kwiecinski",Cut,,22 Nate Sock > Cut > Screen > Make 2 Pts
9,Evan Cabral,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.8,,,Ithaca College,IC@ROY,12/03/2024,1,18:00,"Evan Cabral, Nate Sock",Spot Up,,15 Evan Cabral > Spot-Up > Drives Left > To Basket > Miss 2 Pts
10,Nate Sock,,,,Turnover,Turnover,00:00:11.4,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,17:56,Nate Sock,Transition,,22 Nate Sock > Transition > Ballhandler > Turnover
11,Aidan Holmes,,,,"Turnover, Steal",Turnover,00:00:21.2,,,Ithaca College,IC@ROY,12/03/2024,1,17:32,"Aidan Holmes, Nate Sock",Handoff,,3 Aidan Holmes > Hand Off > From Dribble > Left > Turnover
12,Nate Sock,,,,"3FGM, Assist",Make 3 Pts,00:00:17.2,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,17:19,"Nate Sock, Logan Jagodzinski",Spot Up,,22 Nate Sock > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
13,Laurence Brady,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:16.5,,,Ithaca College,IC@ROY,12/03/2024,1,17:13,"Laurence Brady, David Ackles",Transition,,12 Laurence Brady > Transition > Right Wing > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
14,David Ackles,,,,"Turnover, Steal",Turnover,00:00:11.1,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,17:07,"David Ackles, Jaylon O'Neal",,,34 David Ackles > No Play Type > Turnover
15,Jaylon O'Neal,,,,2FGm,Miss 2 Pts,00:00:24.7,,,Ithaca College,IC@ROY,12/03/2024,1,16:50,Jaylon O'Neal,Handoff,,2 Jaylon O'Neal > Hand Off > From Dribble > Top > To Basket > Miss 2 Pts
16,Jaylon O'Neal,,,,Off Reb,Run Offense,00:00:07.4,,,Ithaca College,IC@ROY,12/03/2024,1,,Jaylon O'Neal,Off Reb,,2 Jaylon O'Neal > Offensive Rebound > Long > Run Offense
17,Aidan Holmes,,,,"3FGM, Assist",Make 3 Pts,00:00:10.2,,,Ithaca College,IC@ROY,12/03/2024,1,16:45,"Aidan Holmes, Jaylon O'Neal",Spot Up,,3 Aidan Holmes > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
18,Bennett Kwiecinski,,,,2FGM,Make 2 Pts,00:00:25.2,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,16:22,Bennett Kwiecinski,Post Up,,11 Bennett Kwiecinski > Post-Up > Left Block > Left Shoulder > Dribble Move > To Hook > Make 2 Pts
19,Aidan Holmes,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:33.7,,,Ithaca College,IC@ROY,12/03/2024,1,15:49,"Aidan Holmes, Logan Jagodzinski",Iso,,3 Aidan Holmes > ISO > Top > Drives Left > To Basket > Miss 2 Pts
20,Aidan Holmes,,,,Off Reb,Run Offense,00:00:05.5,,,Ithaca College,IC@ROY,12/03/2024,1,,Aidan Holmes,Off Reb,,3 Aidan Holmes > Offensive Rebound > Short > Run Offense
21,Logan Wendell,,,,,Shot Clock Violation,00:00:08.3,,,Ithaca College,IC@ROY,12/03/2024,1,,Logan Wendell,,,1 Logan Wendell > Non Possession > Shot Clock Violation
22,Savvas Gonatas,,,,"2FGM, Assist",Make 2 Pts,00:00:12.9,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,15:38,"Savvas Gonatas, Theo Murray",Cut,,77 Savvas Gonatas > Cut > Flash > Make 2 Pts
23,Jaylon O'Neal,,,,2FGm,Miss 2 Pts,00:00:16.7,,,Ithaca College,IC@ROY,12/03/2024,1,15:22,Jaylon O'Neal,Spot Up,,2 Jaylon O'Neal > Spot-Up > Drives Left > To Basket > Miss 2 Pts
24,Chris Leysath,,,,"2FGM, Off Reb",Make 2 Pts,00:00:08.8,,,Ithaca College,IC@ROY,12/03/2024,1,15:22,Chris Leysath,Off Reb,,30 Chris Leysath > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
25,Nate Sock,,,,3FGm,Miss 3 Pts,00:00:18.2,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,15:06,Nate Sock,Spot Up,,22 Nate Sock > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
26,Savvas Gonatas,,,,"2FGM, Off Reb",Make 2 Pts,00:00:10.0,,,Rochester (NY) Yellowjackets,IC@ROY,12/03/2024,1,15:06,Savvas Gonatas,Off Reb,,77 Savvas Gonatas > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
