#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
242,Collin France,,,,3FGm,Miss 3 Pts,00:00:24.7,,,Vassar Brewers,VC@IC,12/06/2024,2,1:04,Collin France,Spot Up,,14 Collin France > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
243,Sacha Greenberg,,,,"Off Reb, Foul",Foul,00:00:07.7,,,Vassar Brewers,VC@IC,12/06/2024,2,1:04,"Sacha Greenberg, Max Nierenberg",Off Reb,,11 Sacha Greenberg > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
244,Sacha Greenberg,,,,FTM,Free Throw,00:00:04.1,,,Vassar Brewers,VC@IC,12/06/2024,2,,Sacha Greenberg,,,11 Sacha Greenberg > Non Possession > Free Throw
245,Sacha Greenberg,,,,FTM,Free Throw,00:00:04.2,,,Vassar Brewers,VC@IC,12/06/2024,2,,Sacha Greenberg,,,11 Sacha Greenberg > Non Possession > Free Throw
246,Yoav Regev,,,,2FGM,Make 2 Pts,00:00:11.6,,,Ithaca College,VC@IC,12/06/2024,2,0:46,Yoav Regev,Iso,,24 Yoav Regev > ISO > Top > Drives Left > To Basket > Make 2 Pts
247,JP Miranda,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:12.4,,,Vassar Brewers,VC@IC,12/06/2024,2,0:36,"JP Miranda, Chris Leysath",P&R BH,,0 JP Miranda > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts
248,Chris Leysath,,,,Foul,Foul,00:00:06.1,,,,VC@IC,12/06/2024,2,0:34,Devyn Benson,,,30 Chris Leysath > No Play Type > Foul
249,Chris Leysath,,,,FTM,Free Throw,00:00:05.3,,,Ithaca College,VC@IC,12/06/2024,2,,Chris Leysath,,,30 Chris Leysath > Non Possession > Free Throw
250,Chris Leysath,,,,FTM,Free Throw,00:00:04.2,,,Ithaca College,VC@IC,12/06/2024,2,,Chris Leysath,,,30 Chris Leysath > Non Possession > Free Throw
251,JP Miranda,,,,2FGM,Make 2 Pts,00:00:10.1,,,Vassar Brewers,VC@IC,12/06/2024,2,0:25,JP Miranda,Iso,,0 JP Miranda > ISO > Top > Drives Left > To Basket > Make 2 Pts
252,Max Nierenberg,,,,,No Violation,00:00:26.8,,,Ithaca College,VC@IC,12/06/2024,2,,Max Nierenberg,,,4 Max Nierenberg > Non Possession > No Violation
