#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
11,Maxwell Schneider,,,,2FGM,Make 2 Pts,00:00:13.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,17:19,Maxwell Schneider,Transition,1 Maxwell Schneider > Transition > Ballhandler > To Basket > Make 2 Pts
12,Kenny Wilburn,,,,2FGM,Make 2 Pts,00:00:14.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,17:01,Kenny Wilburn,"Iso, Spot Up",5 Matt Caggiano > ISO > Right > Drives Right > Defense Commits > Ball Delivered > 3 Kenny Wilburn > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts
13,Maximus Michalski,,,,"2FGM, Assist",Make 2 Pts,00:00:17.1,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,16:40,"Maximus Michalski, Maxwell Schneider","P&R BH, P&R Roll Man",1 Maxwell Schneider > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Maximus Michalski > P&R Roll Man > Rolls to Basket > Make 2 Pts
14,Brock Bowen,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.6,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,16:24,"Brock Bowen, josh Lopez","P&R BH, Spot Up",5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 10 Brock Bowen > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
15,Eric Kegler,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:15.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,16:14,"Eric Kegler, Luke Granto",Transition,10 Eric Kegler > Transition > Right Wing > To Basket > Miss 2 Pts
16,Kenny Wilburn,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.5,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,16:06,"Kenny Wilburn, josh Lopez",Transition,3 Kenny Wilburn > Transition > Trailer > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
17,josh Lopez,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:07.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,15:56,"josh Lopez, Matt Caggiano",Transition,23 josh Lopez > Transition > Ballhandler > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
18,Matt Caggiano,,,,"Foul, Turnover, Steal",Turnover,00:00:21.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,15:43,"Matt Caggiano, Maximus Michalski",Spot Up,5 Matt Caggiano > Spot-Up > Drives Left > Turnover
19,josh Lopez,,,,2FGM,Make 2 Pts,00:00:24.5,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,15:16,josh Lopez,"Post Up, Spot Up",32 Maximus Michalski > Post-Up > Right Block > Face-up > Drive Baseline > Defense Commits > Ball Delivered > 23 josh Lopez > Spot-Up > Drives Right > To Basket > Make 2 Pts
20,Matt Caggiano,,,,Foul,Foul,00:00:19.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,15:01,"Maximus Michalski, Matt Caggiano",Spot Up,5 Matt Caggiano > Spot-Up > Drives Right > To Basket > Foul
21,Matt Caggiano,,,,FTm,Free Throw,00:00:06.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Matt Caggiano,,5 Matt Caggiano > Non Possession > Free Throw
22,Matt Caggiano,,,,FTM,Free Throw,00:00:05.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Matt Caggiano,,5 Matt Caggiano > Non Possession > Free Throw
23,Eric Kegler,,,,Foul,Non Shooting Foul,00:00:21.6,,,,SJC@RIT,11/23/2024,1,,Luke Granto,,10 Eric Kegler > Non Possession > Non Shooting Foul
24,Giovanni Schillaci,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:23.3,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,14:24,"Giovanni Schillaci, Brock Bowen","P&R BH, Spot Up",1 Maxwell Schneider > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 15 Giovanni Schillaci > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts
25,Matt Caggiano,,,,Turnover,Turnover,00:00:17.8,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,14:14,Matt Caggiano,Transition,5 Matt Caggiano > Transition > Left Wing > Turnover
26,Eric Kegler,,,,"2FGM, Foul",0 Pts,00:00:18.1,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,13:57,"Eric Kegler, Brody Brown",Spot Up,10 Eric Kegler > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts Foul > 0 Pts
27,Eric Kegler,,,,FTm,Free Throw,00:00:10.5,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Eric Kegler,,10 Eric Kegler > Non Possession > Free Throw
28,Eric Kegler,,,,Off Reb,Run Offense,00:00:08.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Eric Kegler,Off Reb,10 Eric Kegler > Offensive Rebound > Long > Run Offense
29,Maxwell Schneider,,,,,No Violation,00:00:16.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Maxwell Schneider,,1 Maxwell Schneider > Non Possession > No Violation
30,Parker Rey,,,,,Shot Clock Violation,00:00:24.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Parker Rey,,24 Parker Rey > Non Possession > Shot Clock Violation
31,Josiah Turner,,,,"2FGM, Assist",Make 2 Pts,00:00:16.8,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,13:16,"Josiah Turner, Brock Bowen",Post Up,33 Josiah Turner > Post-Up > Flash Middle > Post Pin > No Dribble Move > To Basket > Make 2 Pts
32,Andrew Violante,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:20.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,12:49,"Andrew Violante, Matt Caggiano",Spot Up,11 Andrew Violante > Spot-Up > Drives Left > To Basket > Miss 2 Pts
33,Parker Rey,,,,"2FGM, Off Reb",Make 2 Pts,00:00:06.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,12:49,Parker Rey,Off Reb,24 Parker Rey > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
34,Brock Bowen,,,,"Turnover, Steal",Turnover,00:00:20.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,12:23,"Brock Bowen, Maxwell Schneider",Off Screen,10 Brock Bowen > Off Screen > To Shooter's Right > Flare > Turnover
35,Parker Rey,,,,3FGm,Miss 3 Pts,00:00:23.1,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,12:10,Parker Rey,Spot Up,24 Parker Rey > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
36,Andrew Violante,,,,Off Reb,Run Offense,00:00:08.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Andrew Violante,Off Reb,11 Andrew Violante > Offensive Rebound > Long > Run Offense
37,Maxwell Schneider,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.2,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,11:59,"Josiah Turner, Maxwell Schneider",P&R BH,1 Maxwell Schneider > P&R Ball Handler > High P&R > Takes Early Jump Shot > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
38,Luke Granto,,,,"3FGM, Assist",Make 3 Pts,00:00:20.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,11:46,"Luke Granto, Matt Caggiano",Spot Up,2 Luke Granto > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
39,Andrew Violante,,,,2FGm,Miss 2 Pts,00:00:21.4,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,11:23,Andrew Violante,Handoff,11 Andrew Violante > Hand Off > From Dribble > Top > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
40,Parker Rey,,,,"2FGM, Off Reb",Make 2 Pts,00:00:09.5,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,11:23,Parker Rey,Off Reb,24 Parker Rey > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts
41,Josiah Turner,,,,Foul,Foul,00:00:18.0,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,11:02,"Andrew Violante, Josiah Turner",P&R BH,33 Josiah Turner > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul
42,Josiah Turner,,,,FTM,Free Throw,00:00:10.6,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Josiah Turner,,33 Josiah Turner > Non Possession > Free Throw
43,Josiah Turner,,,,"FTm, Def Reb",Free Throw,00:00:07.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,"Josiah Turner, Eric Kegler",,33 Josiah Turner > Non Possession > Free Throw
44,Maxwell Schneider,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.1,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,10:38,"Maxwell Schneider, Josiah Turner",P&R BH,1 Maxwell Schneider > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
45,Josiah Turner,,,,Turnover,Turnover,00:00:11.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,10:29,Josiah Turner,"P&R BH, P&R Roll Man",2 Luke Granto > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Josiah Turner > P&R Roll Man > Slips the Pick > Turnover
46,Eric Kegler,,,,2FGM,Make 2 Pts,00:00:09.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,10:15,Eric Kegler,P&R BH,10 Eric Kegler > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Make 2 Pts
47,Josiah Turner,,,,Foul,Foul,00:00:13.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,10:05,"Eric Kegler, Josiah Turner",Post Up,33 Josiah Turner > Post-Up > Flash Middle > Right Shoulder > Dribble Move > To Basket > Foul
48,Josiah Turner,,,,FTM,Free Throw,00:00:06.7,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Josiah Turner,,33 Josiah Turner > Non Possession > Free Throw
49,Josiah Turner,,,,FTM,Free Throw,00:00:08.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Josiah Turner,,33 Josiah Turner > Non Possession > Free Throw
50,Eric Kegler,,,,"2FGM, Assist",Make 2 Pts,00:00:22.1,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,9:41,"Eric Kegler, Louis Fay",P&R BH,10 Eric Kegler > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
51,Josiah Turner,,,,Foul,Foul,00:00:15.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,9:28,"Matt Larusch, Josiah Turner",Iso,33 Josiah Turner > ISO > Top > Drives Left > To Basket > Foul
52,Josiah Turner,,,,FTM,Free Throw,00:00:07.8,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Josiah Turner,,33 Josiah Turner > Non Possession > Free Throw
53,Josiah Turner,,,,"FTm, Def Reb",Free Throw,00:00:08.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,"Josiah Turner, josh Lopez",,33 Josiah Turner > Non Possession > Free Throw
54,Parker Rey,,,,"2FGM, Foul, Assist",1 Pts,00:00:14.8,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,9:12,"Eric Kegler, Parker Rey, Josiah Turner",Post Up,24 Parker Rey > Post-Up > Flash Middle > Left Shoulder > Dribble Move > To Basket > Make 2 Pts Foul > 1 Pts
55,Parker Rey,,,,FTM,Free Throw,00:00:09.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Parker Rey,,24 Parker Rey > Non Possession > Free Throw
56,Kenny Wilburn,,,,2FGm,Miss 2 Pts,00:00:22.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,8:48,Kenny Wilburn,"P&R BH, P&R Roll Man",2 Luke Granto > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Kenny Wilburn > P&R Roll Man > Rolls to Basket > Miss 2 Pts
57,Josiah Turner,,,,"2FGm, Off Reb, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:08.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,8:48,"Eric Kegler, Josiah Turner, josh Lopez",Off Reb,33 Josiah Turner > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
58,josh Lopez,,,,2FGm,Miss 2 Pts,00:00:17.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,8:23,josh Lopez,P&R BH,23 josh Lopez > P&R Ball Handler > Left P&R > Side > Go Away from Pick > To Basket > Miss 2 Pts
59,Parker Rey,,,,2FGM,Make 2 Pts,00:00:12.0,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,8:20,Parker Rey,Spot Up,24 Parker Rey > Spot-Up > Drives Right > To Basket > Make 2 Pts
60,Josiah Turner,,,,2FGM,Make 2 Pts,00:00:25.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,7:58,Josiah Turner,Post Up,33 Josiah Turner > Post-Up > Left Block > Right Shoulder > Dribble Move > To Basket > Make 2 Pts
61,Parker Rey,,,,Foul,Foul,00:00:20.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,7:38,"Luke Granto, Parker Rey",Spot Up,24 Parker Rey > Spot-Up > Drives Right > To Basket > Foul
62,Parker Rey,,,,FTM,Free Throw,00:00:09.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Parker Rey,,24 Parker Rey > Non Possession > Free Throw
63,Parker Rey,,,,"FTm, Def Reb",Free Throw,00:00:08.5,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,"Parker Rey, Kenny Wilburn",,24 Parker Rey > Non Possession > Free Throw
64,Mark Osime,,,,"Turnover, Steal",Turnover,00:00:12.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,7:30,"Mark Osime, Jake Pangrazio",Transition,23 Mark Osime > Transition > Ballhandler > Turnover
65,Andrew Violante,,,,Turnover,Turnover,00:00:14.4,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,7:20,Andrew Violante,P&R BH,11 Andrew Violante > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Turnover
66,Jackson Otis,,,,,Miss 2 Pts,00:00:21.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Jackson Otis,,25 Jackson Otis > Cut > Flash > Miss 2 Pts
67,Kenny Wilburn,,,,"2FGM, Foul",1 Pts,00:00:11.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,7:06,"Kenny Wilburn, Eric Kegler",Off Reb,3 Kenny Wilburn > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts Foul > 1 Pts
68,Kenny Wilburn,,,,FTM,Free Throw,00:00:07.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Kenny Wilburn,,3 Kenny Wilburn > Non Possession > Free Throw
69,Eric Kegler,,,,2FGM,Make 2 Pts,00:00:19.3,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,6:44,Eric Kegler,Iso,10 Eric Kegler > ISO > Left > Drives Left > To Basket > Make 2 Pts
70,Kenny Wilburn,,,,"2FGM, Assist",Make 2 Pts,00:00:15.5,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,6:27,"Kenny Wilburn, Matt Caggiano",Handoff,3 Kenny Wilburn > Hand Off > From Dribble > Top > No Dribble Jumper > Guarded > Medium/17' to <3p > Make 2 Pts
71,Jake Pangrazio,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.3,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,6:08,"Jake Pangrazio, Jackson Otis","P&R BH, Spot Up",23 josh Lopez > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 0 Jake Pangrazio > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
72,Chase Dickens,,,,"2FGm, Def Reb, Foul",Miss 2 Pts,00:00:17.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,5:52,"Chase Dickens, Jake Pangrazio, Jackson Otis",Iso,11 Chase Dickens > ISO > Left > Drives Right > To Basket > Miss 2 Pts
73,josh Lopez,,,,2FGM,Make 2 Pts,00:00:27.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,5:29,josh Lopez,Spot Up,23 josh Lopez > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Make 2 Pts
74,Zac Ditzel,,,,Turnover,Turnover,00:00:18.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,5:07,Zac Ditzel,"P&R BH, Spot Up",11 Chase Dickens > P&R Ball Handler > Left P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Zac Ditzel > Spot-Up > Turnover
75,josh Lopez,,,,2FGM,Make 2 Pts,00:00:13.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,4:56,josh Lopez,Handoff,23 josh Lopez > Hand Off > From Dribble > Top > To Basket > Make 2 Pts
76,Kenny Wilburn,,,,"2FGM, Assist",Make 2 Pts,00:00:15.5,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,4:40,"Kenny Wilburn, Matt Caggiano","P&R BH, P&R Roll Man",5 Matt Caggiano > P&R Ball Handler > Right P&R > Side > Defense Commits > Ball Delivered > 3 Kenny Wilburn > P&R Roll Man > Slips the Pick > To Basket > Make 2 Pts
77,josh Lopez,,,,Foul,Foul,00:00:18.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,4:26,"Matt Caggiano, josh Lopez",P&R BH,23 josh Lopez > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Foul
78,josh Lopez,,,,FTM,Free Throw,00:00:04.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,josh Lopez,,23 josh Lopez > Non Possession > Free Throw
79,josh Lopez,,,,FTM,Free Throw,00:00:06.5,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,josh Lopez,,23 josh Lopez > Non Possession > Free Throw
80,Matt Caggiano,,,,Foul,Non Shooting Foul,00:00:11.9,,,,SJC@RIT,11/23/2024,1,,josh Lopez,,5 Matt Caggiano > Non Possession > Non Shooting Foul
81,Zac Ditzel,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:13.9,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,4:08,"Zac Ditzel, Maximus Michalski","P&R BH, Spot Up",5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Zac Ditzel > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
82,Maxwell Schneider,,,,Turnover,Turnover,00:00:24.3,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,3:52,Maxwell Schneider,Iso,1 Maxwell Schneider > ISO > Top > Drives Left > Defense Commits > Turnover
83,Matt Caggiano,,,,2FGm,Miss 2 Pts,00:00:22.6,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,3:30,Matt Caggiano,Handoff,5 Matt Caggiano > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Miss 2 Pts
84,Nolan Smih,,,,Off Reb,Run Offense,00:00:07.8,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Nolan Smih,Off Reb,22 Nolan Smih > Offensive Rebound > Short > Run Offense
85,Matt Caggiano,,,,2FGM,Make 2 Pts,00:00:19.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,3:18,Matt Caggiano,P&R BH,5 Matt Caggiano > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Short to < 17' > Make 2 Pts
86,Parker Rey,,,,Turnover,Turnover,00:00:22.8,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,2:51,Parker Rey,"P&R BH, Spot Up",0 Jake Pangrazio > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 24 Parker Rey > Spot-Up > Drives Right > Turnover
87,Nolan Smih,,,,"2FGM, Assist",Make 2 Pts,00:00:16.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,2:32,"Nolan Smih, Matt Caggiano",Cut,22 Nolan Smih > Cut > Screen > Make 2 Pts
88,Maximus Michalski,,,,2FGm,Miss 2 Pts,00:00:29.9,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,2:02,Maximus Michalski,"P&R BH, P&R Roll Man",1 Maxwell Schneider > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 32 Maximus Michalski > P&R Roll Man > Slips the Pick > To Basket > Miss 2 Pts
89,Maximus Michalski,,,,"2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:09.7,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,2:02,"Maximus Michalski, Matt Caggiano",Off Reb,32 Maximus Michalski > Offensive Rebound > Short > Scoring Attempt > Short to < 17' > Miss 2 Pts
90,Chase Dickens,,,,3FGm,Miss 3 Pts,00:00:16.2,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,1:55,Chase Dickens,Transition,11 Chase Dickens > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
91,Kenny Wilburn,,,,Off Reb,Run Offense,00:00:09.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Kenny Wilburn,Off Reb,3 Kenny Wilburn > Offensive Rebound > Short > Run Offense
92,Chase Dickens,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:17.3,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,1:42,"Chase Dickens, Maxwell Schneider",Spot Up,11 Chase Dickens > Spot-Up > Drives Right > To Basket > Miss 2 Pts
93,Maximus Michalski,,,,,No Violation,00:00:20.4,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,,Maximus Michalski,,32 Maximus Michalski > Non Possession > No Violation
94,Ephraim Chase,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:16.6,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,1:21,"Ephraim Chase, Kenny Wilburn",P&R BH,30 Ephraim Chase > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
95,Kenny Wilburn,,,,2FGm,Miss 2 Pts,00:00:25.6,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,1:06,Kenny Wilburn,Spot Up,3 Kenny Wilburn > Spot-Up > Drives Left > To Basket > Miss 2 Pts
96,Jonathan McCaffrey,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:19.8,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,0:46,"Nolan Smih, Jonathan McCaffrey, Kenny Wilburn",Spot Up,22 Jonathan McCaffrey > Spot-Up > Drives Right > To Basket > Miss 2 Pts
97,Kenny Wilburn,,,,Turnover,Turnover,00:00:07.1,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,0:40,Kenny Wilburn,Transition,3 Kenny Wilburn > Transition > Left Wing > Turnover
98,josh Lopez,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:16.2,,,St. John Fisher Cardinals,SJC@RIT,11/23/2024,1,0:25,"Brock Bowen, josh Lopez",Spot Up,23 josh Lopez > Spot-Up > Drives Right > To Basket > Miss 2 Pts
99,Chase Dickens,,,,,No Violation,00:00:22.5,,,Rochester Institute of Technology Tigers,SJC@RIT,11/23/2024,1,,Chase Dickens,,11 Chase Dickens > Non Possession > No Violation
