#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Synergy String
20,Aidan Rodgers,,,,FTm,Free Throw,00:00:13.3,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Free Throw
21,Pat White,,,,2FGM,Make 2 Pts,00:00:22.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,14:20,Pat White,"Post Up, Spot Up",41 Andrew Deppe > Post-Up > Left Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 33 Pat White > Spot-Up > Drives Left > To Basket > Make 2 Pts
22,Dorian Paki,,,,2FGM,Make 2 Pts,00:00:18.5,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,14:41,Dorian Paki,Cut,1 Dorian Paki > Cut > Basket > Make 2 Pts
23,PJ Scalisi,,,,,No Violation,00:00:16.1,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > No Violation
24,Andrew Deppe,,,,Foul,Non Shooting Foul,00:00:12.5,,,,HOB@RPI,11/19/2024,1,,Dorian Paki,,41 Andrew Deppe > Non Possession > Non Shooting Foul
25,Chuck Clemons,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.9,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,13:59,"Carter Meshanic, Chuck Clemons",P&R BH,4 Chuck Clemons > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
26,Aidan Rodgers,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:26.9,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,13:38,"Aidan Rodgers, PJ Scalisi",P&R BH,55 Aidan Rodgers > P&R Ball Handler > Left P&R > Side > Go Away from Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
27,Yechiel Stewart,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:25.8,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,13:19,"Yechiel Stewart, Carter Meshanic",Handoff,22 Yechiel Stewart > Hand Off > From Stationary > Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
28,Alex Moesch,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:31.5,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,12:54,"Alex Moesch, Pat White",Spot Up,4 Alex Moesch > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
29,Chuck Clemons,,,,Turnover,Turnover,00:00:36.3,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,12:20,Chuck Clemons,Spot Up,4 Chuck Clemons > Spot-Up > Drives Right > Turnover
30,Aidan Rodgers,,,,,Make 2 Pts,00:00:08.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > ISO > Left > Drives Left > To Basket > Make 2 Pts
31,Yechiel Stewart,,,,,Miss 2 Pts,00:00:29.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Yechiel Stewart,,22 Yechiel Stewart > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts
32,Nate Tawiah-Boateng,,,,,Miss 2 Pts,00:00:10.9,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
33,Nate Tawiah-Boateng,,,,,Miss 2 Pts,00:00:10.9,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
34,Dorian Paki,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:19.9,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,11:43,"Dorian Paki, Pat White",Transition,1 Dorian Paki > Transition > Left Wing > To Basket > Miss 2 Pts
35,Avery Eugster,,,,Foul,Foul,00:00:17.9,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,11:30,"Niko Lutz, Avery Eugster",Post Up,12 Avery Eugster > Post-Up > Left Block > Left Shoulder > Dribble Move > To Basket > Foul
36,Avery Eugster,,,,FTM,Free Throw,00:00:07.8,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Avery Eugster,,12 Avery Eugster > Non Possession > Free Throw
37,Avery Eugster,,,,FTM,Free Throw,00:00:07.8,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Avery Eugster,,12 Avery Eugster > Non Possession > Free Throw
38,Monty Nedd,,,,2FGm,Miss 2 Pts,00:00:17.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,11:11,Monty Nedd,"P&R BH, Spot Up",12 Gabriel Bergeron > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Monty Nedd > Spot-Up > Drives Right > To Basket > Miss 2 Pts
39,Dylan Matchett,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:20.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,10:54,"Dylan Matchett, Gabriel Bergeron, Hunter Meshanic",Post Up,32 Dylan Matchett > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
40,Gabriel Bergeron,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:14.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,10:39,"Dylan Matchett, Gabriel Bergeron",Transition,12 Gabriel Bergeron > Transition > Trailer > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
41,Avery Eugster,,,,Foul,Foul,00:00:13.1,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,10:34,"Hunter Meshanic, Avery Eugster",Transition,12 Avery Eugster > Transition > Trailer > To Basket > Foul
42,Avery Eugster,,,,FTM,Free Throw,00:00:07.7,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Avery Eugster,,12 Avery Eugster > Non Possession > Free Throw
43,Avery Eugster,,,,FTM,Free Throw,00:00:07.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Avery Eugster,,12 Avery Eugster > Non Possession > Free Throw
44,Hunter Meshanic,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:16.8,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,10:19,"Hunter Meshanic, Pat White","P&R BH, Spot Up",5 Justin Price > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 24 Hunter Meshanic > Spot-Up > Drives Right > To Basket > Miss 2 Pts
45,Yechiel Stewart,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:13.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,10:11,"Yechiel Stewart, Niko Lutz",Transition,22 Yechiel Stewart > Transition > Right Wing > To Basket > Miss 2 Pts
46,Monty Nedd,,,,,Turnover,00:00:23.5,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Monty Nedd,,2 Monty Nedd > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Turnover
47,Yechiel Stewart,,,,,Turnover,00:00:22.3,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Yechiel Stewart,,22 Yechiel Stewart > Cut > Screen > Turnover
48,Hunter Meshanic,,,,,Non Shooting Foul,00:00:10.2,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Hunter Meshanic,,24 Hunter Meshanic > Non Possession > Non Shooting Foul
49,Alex Moesch,,,,2FGM,Make 2 Pts,00:00:16.9,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,8:54,Alex Moesch,"P&R BH, Spot Up",2 Monty Nedd > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Alex Moesch > Spot-Up > Drives Right > To Basket > Make 2 Pts
50,Nate Tawiah-Boateng,,,,"2FGm, Block, Blocked Attempt",Miss 2 Pts,00:00:25.8,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,8:40,"Nate Tawiah-Boateng, Niko Lutz",Post Up,11 Nate Tawiah-Boateng > Post-Up > Left Block > Right Shoulder > Dribble Move > To Drop Step > Miss 2 Pts
51,Nate Tawiah-Boateng,,,,"2FGm, Off Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:13.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,8:40,"Nate Tawiah-Boateng, Niko Lutz",Off Reb,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
52,Nate Tawiah-Boateng,,,,,Miss 2 Pts,00:00:13.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
53,Nate Tawiah-Boateng,,,,"Off Reb, Foul",Foul,00:00:13.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,8:34,"Nate Tawiah-Boateng, Niko Lutz",Off Reb,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
54,Nate Tawiah-Boateng,,,,FTM,Free Throw,00:00:08.7,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Non Possession > Free Throw
55,Nate Tawiah-Boateng,,,,FTM,Free Throw,00:00:09.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,,11 Nate Tawiah-Boateng > Non Possession > Free Throw
56,Alex Moesch,,,,Turnover,Turnover,00:00:13.6,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,8:20,Alex Moesch,"P&R BH, Spot Up",2 Monty Nedd > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 4 Alex Moesch > Spot-Up > Drives Left > Turnover
57,Dylan Matchett,,,,2FGm,Miss 2 Pts,00:00:24.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,8:01,Dylan Matchett,Post Up,32 Dylan Matchett > Post-Up > Left Block > Left Shoulder > Dribble Move > To Jumper > Miss 2 Pts
58,Nate Tawiah-Boateng,,,,Off Reb,Run Offense,00:00:06.3,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Nate Tawiah-Boateng,Off Reb,11 Nate Tawiah-Boateng > Offensive Rebound > Short > Run Offense
59,Nate Tawiah-Boateng,,,,Turnover,Turnover,00:00:12.0,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,7:55,Nate Tawiah-Boateng,Spot Up,11 Nate Tawiah-Boateng > Spot-Up > Drives Left > Turnover
60,Carter Meshanic,,,,2FGM,Make 2 Pts,00:00:15.4,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,7:45,Carter Meshanic,Post Up,23 Carter Meshanic > Post-Up > Right Block > Left Shoulder > Dribble Move > To Up and Under > Make 2 Pts
61,Tucker Tharpe,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:33.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,7:13,"Tucker Tharpe, Hunter Meshanic",Post Up,35 Tucker Tharpe > Post-Up > Left Block > Right Shoulder > Dribble Move > To Hook > Miss 2 Pts
62,Carter Meshanic,,,,"Turnover, Steal",Turnover,00:00:20.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,6:59,"Carter Meshanic, Chuck Clemons",Spot Up,23 Carter Meshanic > Spot-Up > Drives Right > Turnover
63,PJ Scalisi,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:09.8,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,6:52,"PJ Scalisi, Carter Meshanic",Transition,23 PJ Scalisi > Transition > Left Wing > To Basket > Miss 2 Pts
64,Monty Nedd,,,,Foul,Foul,00:00:15.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,6:42,"Tucker Tharpe, Monty Nedd",Handoff,2 Monty Nedd > Hand Off > From Dribble > Right > To Basket > Foul
65,Monty Nedd,,,,FTm,Free Throw,00:00:09.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Monty Nedd,,2 Monty Nedd > Non Possession > Free Throw
66,Monty Nedd,,,,FTM,Free Throw,00:00:08.6,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Monty Nedd,,2 Monty Nedd > Non Possession > Free Throw
67,Chuck Clemons,,,,"3FGM, Assist",Make 3 Pts,00:00:25.3,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,6:21,"Chuck Clemons, Tucker Tharpe",Spot Up,4 Chuck Clemons > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
68,Allen Mordi,,,,,No Violation,00:00:06.3,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Allen Mordi,,11 Allen Mordi > Non Possession > No Violation
69,Aidan Rodgers,,,,Foul,Foul,00:00:23.9,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,5:53,"Tucker Tharpe, Aidan Rodgers",P&R BH,55 Aidan Rodgers > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Foul
70,Aidan Rodgers,,,,FTm,Free Throw,00:00:09.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Free Throw
71,Aidan Rodgers,,,,FTM,Free Throw,00:00:08.3,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Free Throw
72,Andrew Deppe,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:29.9,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,5:35,"Andrew Deppe, Hunter Meshanic",Post Up,41 Andrew Deppe > Post-Up > Right Block > Face-up > Drive Middle > Miss 2 Pts
73,Alex Moesch,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.2,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,5:20,"Alex Moesch, Tucker Tharpe",P&R BH,4 Alex Moesch > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts
74,Chuck Clemons,,,,Foul,Non Shooting Foul,00:00:12.1,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,PJ Scalisi,,4 Chuck Clemons > Non Possession > Non Shooting Foul
75,Avery Eugster,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:06.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,5:04,"Pat White, Avery Eugster",Cut,12 Avery Eugster > Cut > Basket > Miss 2 Pts
76,Aidan Rodgers,,,,,Non Shooting Foul,00:00:10.9,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Aidan Rodgers,,55 Aidan Rodgers > Non Possession > Non Shooting Foul
77,Allen Mordi,,,,,Miss 3 Pts,00:00:22.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Allen Mordi,,4 Alex Moesch > P&R Ball Handler > Right P&R > Baseline > Dribble Off Pick > Defense Commits > Ball Delivered > 11 Allen Mordi > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
78,Andrew Deppe,,,,"2FGM, Assist",Make 2 Pts,00:00:18.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,4:37,"Andrew Deppe, Avery Eugster","P&R BH, P&R Roll Man",12 Avery Eugster > P&R Ball Handler > High P&R > Defense Commits > Ball Delivered > 41 Andrew Deppe > P&R Roll Man > Slips the Pick > To Basket > Make 2 Pts
79,Aidan Rodgers,,,,Foul,Non Shooting Foul,00:00:23.1,,,,HOB@RPI,11/19/2024,1,,Dylan Matchett,,55 Aidan Rodgers > Non Possession > Non Shooting Foul
80,Dorian Paki,,,,Foul,Non Shooting Foul,00:00:16.3,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Gabriel Bergeron,,1 Dorian Paki > Non Possession > Non Shooting Foul
81,Alex Moesch,,,,3FGm,Miss 3 Pts,00:00:25.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,3:39,Alex Moesch,Off Screen,4 Alex Moesch > Off Screen > To Shooter's Left > Flare > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
82,Dorian Paki,,,,"Off Reb, Foul",Foul,00:00:10.8,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,3:39,"Dorian Paki, Avery Eugster",Off Reb,1 Dorian Paki > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul
83,Dorian Paki,,,,FTm,Free Throw,00:00:09.0,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Dorian Paki,,1 Dorian Paki > Non Possession > Free Throw
84,Dorian Paki,,,,FTM,Free Throw,00:00:07.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Dorian Paki,,1 Dorian Paki > Non Possession > Free Throw
85,Andrew Deppe,,,,"Turnover, Steal",Turnover,00:00:25.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,3:06,"Carter Meshanic, Andrew Deppe",Post Up,41 Andrew Deppe > Post-Up > Left Block > Face-up > Defense Commits > Turnover
86,Carter Meshanic,,,,Foul,Foul,00:00:08.5,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,3:06,"Pat White, Carter Meshanic",Transition,23 Carter Meshanic > Transition > Ballhandler > To Basket > Foul
87,Carter Meshanic,,,,FTm,Free Throw,00:00:09.8,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Carter Meshanic,,23 Carter Meshanic > Non Possession > Free Throw
88,Carter Meshanic,,,,FTm,Free Throw,00:00:09.6,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,,Carter Meshanic,,23 Carter Meshanic > Non Possession > Free Throw
89,Pat White,,,,Foul,Foul,00:00:05.5,,,,HOB@RPI,11/19/2024,1,3:06,Allen Mordi,,33 Pat White > No Play Type > Foul
90,Pat White,,,,"FTm, Def Reb",Free Throw,00:00:11.2,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,"Pat White, Allen Mordi",,33 Pat White > Non Possession > Free Throw
91,Dorian Paki,,,,"2FGM, Assist",Make 2 Pts,00:00:23.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,2:53,"Dorian Paki, Carter Meshanic","Iso, Cut",23 Carter Meshanic > ISO > Left > Drives Right > Defense Commits > Ball Delivered > 1 Dorian Paki > Cut > Basket > Make 2 Pts
92,PJ Scalisi,,,,,No Violation,00:00:16.5,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > No Violation
93,Dylan Matchett,,,,"Turnover, Steal",Turnover,00:00:10.1,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,2:25,"Dylan Matchett, Monty Nedd",Cut,32 Dylan Matchett > Cut > Screen > Turnover
94,Alex Moesch,,,,"3FGM, Assist",Make 3 Pts,00:00:12.4,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,2:18,"Alex Moesch, Aidan Rodgers",Transition,4 Alex Moesch > Transition > Trailer > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
95,Chuck Clemons,,,,Foul,Foul,00:00:11.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,2:08,"Alex Moesch, Chuck Clemons",Transition,4 Chuck Clemons > Transition > Ballhandler > Foul
96,Chuck Clemons,,,,FTM,Free Throw,00:00:09.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,Chuck Clemons,,4 Chuck Clemons > Non Possession > Free Throw
97,Chuck Clemons,,,,"FTm, Def Reb",Free Throw,00:00:08.2,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,"Chuck Clemons, Dorian Paki",,4 Chuck Clemons > Non Possession > Free Throw
98,Aidan Rodgers,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:28.1,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,1:51,"Aidan Rodgers, Dylan Matchett",Iso,55 Aidan Rodgers > ISO > Left > Early Jumper > Dribble Jumper > Long/3pt > Miss 3 Pts
99,PJ Scalisi,,,,Foul,Foul,00:00:14.8,,,,HOB@RPI,11/19/2024,1,1:39,Alex Moesch,,23 PJ Scalisi > No Play Type > Foul
100,PJ Scalisi,,,,FTM,Free Throw,00:00:11.7,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > Free Throw
101,PJ Scalisi,,,,FTM,Free Throw,00:00:10.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,,PJ Scalisi,,23 PJ Scalisi > Non Possession > Free Throw
102,Monty Nedd,,,,"Turnover, Steal",Turnover,00:00:22.4,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,1:14,"Andrew Deppe, Monty Nedd","P&R BH, Spot Up",55 Aidan Rodgers > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 2 Monty Nedd > Spot-Up > Drives Right > Turnover
103,Chuck Clemons,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:26.4,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,0:56,"Chuck Clemons, Dorian Paki",P&R BH,4 Chuck Clemons > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts
104,Monty Nedd,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:17.7,,,Hobart College Statesmen,HOB@RPI,11/19/2024,1,0:45,"Monty Nedd, Dylan Matchett","P&R BH, Spot Up",55 Aidan Rodgers > P&R Ball Handler > Right P&R > Side > Go Away from Pick > Defense Commits > Ball Delivered > 2 Monty Nedd > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
105,Dylan Matchett,,,,Foul,Foul,00:00:12.6,,,Rensselaer Polytechnic,HOB@RPI,11/19/2024,1,0:38,"Gabriel Bergeron, Dylan Matchett",Transition,32 Dylan Matchett > Transition > Ballhandler > Foul
