#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Evan Cabral,,,,Foul,Foul,00:00:28.3,,,Ithaca College,HOB@IC,01/31/2025,1,19:38,"Carter Meshanic, Evan Cabral",Handoff,,15 Evan Cabral > Hand Off > From Dribble > Left > To Basket > Foul
2,Evan Cabral,,,,FTM,Free Throw,00:00:05.9,,,Ithaca College,HOB@IC,01/31/2025,1,,Evan Cabral,,,15 Evan Cabral > Non Possession > Free Throw
3,Evan Cabral,,,,FTM,Free Throw,00:00:05.4,,,Ithaca College,HOB@IC,01/31/2025,1,,Evan Cabral,,,15 Evan Cabral > Non Possession > Free Throw
4,Carter Meshanic,,,,Turnover,Turnover,00:00:31.9,,,Hobart College Statesmen,HOB@IC,01/31/2025,1,19:14,Carter Meshanic,Spot Up,,23 Carter Meshanic > Spot-Up > Drives Left > Turnover
5,Chris Leysath,,,,"2FGM, Assist",Make 2 Pts,00:00:15.4,,,Ithaca College,HOB@IC,01/31/2025,1,19:04,"Chris Leysath, Evan Cabral",Cut,,30 Chris Leysath > Cut > Screen > Make 2 Pts
6,Alex Moesch,,,,"2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:29.3,,,Hobart College Statesmen,HOB@IC,01/31/2025,1,18:36,"Alex Moesch, Chris Leysath",Spot Up,,4 Alex Moesch > Spot-Up > Drives Left > To Basket > Miss 2 Pts
7,Logan Wendell,,,,2FGM,Make 2 Pts,00:00:32.1,,,Ithaca College,HOB@IC,01/31/2025,1,18:09,Logan Wendell,Iso,,1 Logan Wendell > ISO > Left > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts
8,Aidan Rodgers,,,,3FGm,Miss 3 Pts,00:00:24.3,,,Hobart College Statesmen,HOB@IC,01/31/2025,1,17:47,Aidan Rodgers,Spot Up,,55 Aidan Rodgers > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
9,Logan Wendell,,,,2FGM,Make 2 Pts,00:00:11.0,,,Ithaca College,HOB@IC,01/31/2025,1,17:33,Logan Wendell,Spot Up,,1 Logan Wendell > Spot-Up > Drives Right > To Basket > Make 2 Pts
10,Monty Nedd,,,,"Turnover, Steal",Turnover,00:00:21.5,,,Hobart College Statesmen,HOB@IC,01/31/2025,1,17:17,"Monty Nedd, Evan Cabral",P&R BH,,2 Monty Nedd > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Turnover
