#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Chris Leysath,,,,2FGm,Miss 2 Pts,00:00:24.3,,,Ithaca College,IC@HOB,01/11/2025,1,19:43,Chris Leysath,Post Up,,30 Chris Leysath > Post-Up > Left Block > Post Pin > Dribble Move > To Basket > Miss 2 Pts
2,Chris Leysath,,,,"2FGm, Off Reb",Miss 2 Pts,00:00:07.5,,,Ithaca College,IC@HOB,01/11/2025,1,19:43,Chris Leysath,Off Reb,,30 Chris Leysath > Offensive Rebound > Short > Scoring Attempt > At Basket > Miss 2 Pts
3,Evan Cabral,,,,"3FGM, Assist",Make 3 Pts,00:00:10.5,,,Ithaca College,IC@HOB,01/11/2025,1,19:39,"Evan Cabral, Aidan Holmes",Spot Up,,15 Evan Cabral > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
4,Hunter Meshanic,,,,"2FGM, Assist",Make 2 Pts,00:00:24.5,,,Hobart College Statesmen,IC@HOB,01/11/2025,1,19:11,"Hunter Meshanic, Aidan Rodgers",Cut,,24 Hunter Meshanic > Cut > Flash > Make 2 Pts
5,Logan Wendell,,,,"3FGM, Assist",Make 3 Pts,00:00:14.9,,,Ithaca College,IC@HOB,01/11/2025,1,18:55,"Logan Wendell, Aidan Holmes",Spot Up,,1 Logan Wendell > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
6,Pat Healy,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:20.3,,,Hobart College Statesmen,IC@HOB,01/11/2025,1,18:33,"Pat Healy, Chris Leysath",Spot Up,,3 Pat Healy > Spot-Up > Drives Right > To Basket > Miss 2 Pts
7,Jaylon O'Neal,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:15.9,,,Ithaca College,IC@HOB,01/11/2025,1,18:17,"Jaylon O'Neal, Alex Moesch",Spot Up,,2 Jaylon O'Neal > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts
8,Alex Moesch,,,,Turnover,Turnover,00:00:30.9,,,Hobart College Statesmen,IC@HOB,01/11/2025,1,17:46,Alex Moesch,Spot Up,,4 Alex Moesch > Spot-Up > Turnover
9,Logan Wendell,,,,"3FGM, Assist",Make 3 Pts,00:00:10.9,,,Ithaca College,IC@HOB,01/11/2025,1,17:33,"Logan Wendell, Evan Cabral",Off Screen,,1 Logan Wendell > Off Screen > To Shooter's Right > Straight > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts
10,Pat Healy,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:26.9,,,Hobart College Statesmen,IC@HOB,01/11/2025,1,17:07,"Pat Healy, Jaylon O'Neal",Spot Up,,3 Pat Healy > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
