#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Play Type,Play Call,Synergy String
1,Evan Cabral,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:20.3,,,Ithaca College,IC@RIT,01/14/2025,1,19:48,"Evan Cabral, Mark Osime",Cut,,15 Evan Cabral > Cut > Basket > Miss 2 Pts
2,Mark Osime,,,,,No Violation,00:00:12.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,,Mark Osime,,,23 Mark Osime > Non Possession > No Violation
3,Kenny Wilburn,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:22.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,19:23,"Kenny Wilburn, Logan Wendell",Spot Up,,3 Kenny Wilburn > Spot-Up > No Dribble Jumper > Open > Medium/17' to <3p > Miss 2 Pts
4,Jaylon O'Neal,,,,"3FGM, Assist",Make 3 Pts,00:00:15.9,,,Ithaca College,IC@RIT,01/14/2025,1,19:14,"Jaylon O'Neal, Logan Wendell",Transition,,2 Jaylon O'Neal > Transition > Left Wing > No Dribble Jumper > Open > Long/3pt > Make 3 Pts
5,Mark Osime,,,,2FGm,Miss 2 Pts,00:00:21.1,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,18:50,Mark Osime,"Iso, Spot Up",,11 Chase Dickens > ISO > Right > Drives Left > Defense Commits > Ball Delivered > 23 Mark Osime > Spot-Up > Drives Left > To Basket > Miss 2 Pts
6,Kenny Wilburn,,,,Off Reb,Run Offense,00:00:07.7,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,,Kenny Wilburn,Off Reb,,3 Kenny Wilburn > Offensive Rebound > Long > Run Offense
7,Nolan Smih,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:12.9,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,18:44,"Nolan Smih, Logan Wendell",Spot Up,,22 Nolan Smih > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
8,Evan Cabral,,,,3FGm,Miss 3 Pts,00:00:19.8,,,Ithaca College,IC@RIT,01/14/2025,1,18:35,Evan Cabral,Transition,,15 Evan Cabral > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
9,Chris Leysath,,,,Off Reb,Run Offense,00:00:10.3,,,Ithaca College,IC@RIT,01/14/2025,1,,Chris Leysath,Off Reb,,30 Chris Leysath > Offensive Rebound > Short > Run Offense
10,Evan Cabral,,,,"2FGM, Foul",1 Pts,00:00:10.3,,,Ithaca College,IC@RIT,01/14/2025,1,18:31,"Evan Cabral, Mark Osime",Cut,,15 Evan Cabral > Cut > Basket > Make 2 Pts Foul > 1 Pts
11,Evan Cabral,,,,FTM,Free Throw,00:00:05.8,,,Ithaca College,IC@RIT,01/14/2025,1,,Evan Cabral,,,15 Evan Cabral > Non Possession > Free Throw
12,Chase Dickens,,,,2FGM,Make 2 Pts,00:00:12.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,18:23,Chase Dickens,Transition,,11 Chase Dickens > Transition > Ballhandler > Dribble Jumper > Short to < 17' > Make 2 Pts
13,Jaylon O'Neal,,,,Turnover,Turnover,00:00:10.8,,,Ithaca College,IC@RIT,01/14/2025,1,18:16,Jaylon O'Neal,Transition,,2 Jaylon O'Neal > Transition > Ballhandler > To Basket > Turnover
14,Chase Dickens,,,,"Turnover, Steal",Turnover,00:00:16.8,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,18:04,"Chase Dickens, Logan Wendell",,,11 Chase Dickens > No Play Type > Turnover
15,Jaylon O'Neal,,,,"2FGM, Assist",Make 2 Pts,00:00:10.7,,,Ithaca College,IC@RIT,01/14/2025,1,17:59,"Jaylon O'Neal, Logan Wendell",Transition,,2 Jaylon O'Neal > Transition > Right Wing > To Basket > Make 2 Pts
16,Mark Osime,,,,2FGm,Miss 2 Pts,00:00:19.5,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,17:42,Mark Osime,"P&R BH, Spot Up",,11 Chase Dickens > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Mark Osime > Spot-Up > Drives Left > To Basket > Miss 2 Pts
17,Nolan Smih,,,,Off Reb,Run Offense,00:00:06.6,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,,Nolan Smih,Off Reb,,22 Nolan Smih > Offensive Rebound > Short > Run Offense
18,Matt Caggiano,,,,"3FGm, Def Reb",Miss 3 Pts,00:00:11.2,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,17:38,"Matt Caggiano, Chris Leysath",Spot Up,,5 Matt Caggiano > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts
19,Aidan Holmes,,,,"2FGm, Def Reb",Miss 2 Pts,00:00:14.4,,,Ithaca College,IC@RIT,01/14/2025,1,17:30,"Aidan Holmes, Kenny Wilburn",Transition,,3 Aidan Holmes > Transition > First Middle > To Basket > Miss 2 Pts
20,Kenny Wilburn,,,,"2FGM, Assist",Make 2 Pts,00:00:12.3,,,Rochester Institute of Technology Tigers,IC@RIT,01/14/2025,1,17:22,"Kenny Wilburn, Matt Caggiano",Transition,,3 Kenny Wilburn > Transition > First Middle > To Basket > Make 2 Pts
