#,Title,Notes,Text Overlay,User Tags,Synergy Tags,Result,Duration,In Point,Out Point,Team,Game,Date,Pd.,Clock,Player,Synergy String
101,Zac Ditzel,,,,"P&R BH, P&R Roll Man, 3FGM, Assist",Make 3 Pts,00:00:19.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,1,1:04,"Zac Ditzel, Brock Bowen",10 Brock Bowen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Zac Ditzel > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
102,Azriel Almodovar,,,,"Cut, Foul",Foul,00:00:18.2,,,Bard College,Bar@RIT,02/17/2024,1,0:44,"Mark Osime, Azriel Almodovar",4 Azriel Almodovar > Cut > Basket > Foul,
103,Azriel Almodovar,,,,FTM,Free Throw,00:00:07.9,,,Bard College,Bar@RIT,02/17/2024,1,,Azriel Almodovar,4 Azriel Almodovar > Non Possession > Free Throw,
104,Azriel Almodovar,,,,"FTm, Def Reb",Free Throw,00:00:07.5,,,Bard College,Bar@RIT,02/17/2024,1,,"Azriel Almodovar, Zac Ditzel",4 Azriel Almodovar > Non Possession > Free Throw,
105,Josiah Turner,,,,"P&R BH, P&R Roll Man, 2FGM, Assist",Make 2 Pts,00:00:24.6,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,1,0:17,"Josiah Turner, Brock Bowen",10 Brock Bowen > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 33 Josiah Turner > P&R Roll Man > Rolls to Basket > Make 2 Pts,
106,Azriel Almodovar,,,,"Handoff, 2FGm, Def Reb",Miss 2 Pts,00:00:19.7,,,Bard College,Bar@RIT,02/17/2024,1,,"Azriel Almodovar, Zac Ditzel",4 Azriel Almodovar > Hand Off > From Stationary > Top > Dribble Jumper > Short to < 17' > Miss 2 Pts,
107,Laz Panagiotounis,,,,"Off Screen, 2FGm",Miss 2 Pts,00:00:23.4,,,Bard College,Bar@RIT,02/17/2024,2,19:38,Laz Panagiotounis,15 Laz Panagiotounis > Off Screen > To Shooter's Left > Straight > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
108,Mark Osime,,,,"P&R BH, Cut, Foul",Foul,00:00:17.5,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,19:19,"Sean Wilcox, Mark Osime",1 Keegan Ocorr > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 23 Mark Osime > Cut > Basket > Foul,
109,Mark Osime,,,,FTm,Free Throw,00:00:08.8,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Mark Osime,23 Mark Osime > Non Possession > Free Throw,
110,Mark Osime,,,,FTm,Free Throw,00:00:08.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Mark Osime,23 Mark Osime > Non Possession > Free Throw,
111,Josiah Turner,,,,"Off Reb, Off Reb",Run Offense,00:00:08.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Josiah Turner,33 Josiah Turner > Offensive Rebound > Short > Run Offense,
112,Keegan Ocorr,,,,"Iso, Foul",Foul,00:00:26.5,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,19:01,"Sean Wilcox, Keegan Ocorr",1 Keegan Ocorr > ISO > Left > Drives Left > To Basket > Foul,
113,Keegan Ocorr,,,,FTM,Free Throw,00:00:07.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Keegan Ocorr,1 Keegan Ocorr > Non Possession > Free Throw,
114,Keegan Ocorr,,,,"FTm, Def Reb",Free Throw,00:00:05.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,"Keegan Ocorr, Elliot Harris",1 Keegan Ocorr > Non Possession > Free Throw,
115,Elliot Harris,,,,Turnover,Turnover,00:00:17.1,,,Bard College,Bar@RIT,02/17/2024,2,18:49,Elliot Harris,33 Elliot Harris > No Play Type > Turnover,
116,Chase Dickens,,,,"Handoff, 3FGM, Assist",Make 3 Pts,00:00:12.6,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,18:37,"Mark Osime, Chase Dickens",11 Chase Dickens > Hand Off > From Dribble > Right > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
117,Elliot Harris,,,,"Turnover, Steal",Turnover,00:00:13.7,,,Bard College,Bar@RIT,02/17/2024,2,18:18,"Chase Dickens, Elliot Harris",33 Elliot Harris > No Play Type > Turnover,
118,Chase Dickens,,,,"Transition, 2FGM",Make 2 Pts,00:00:14.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,18:11,Chase Dickens,11 Chase Dickens > Transition > Ballhandler > To Basket > Make 2 Pts,
119,Mike Parme,,,,"P&R BH, 3FGM",Make 3 Pts,00:00:32.7,,,Bard College,Bar@RIT,02/17/2024,2,17:41,Mike Parme,10 Mike Parme > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Make 3 Pts,
120,Mark Osime,,,,"Post Up, Cut, 2FGm, Def Reb",Miss 2 Pts,00:00:15.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,17:25,"Mark Osime, Mike Parme",33 Josiah Turner > Post-Up > Right Block > Face-up > Drive Middle > Defense Commits > Ball Delivered > 23 Mark Osime > Cut > Flash > Miss 2 Pts,
121,Mike Parme,,,,"Transition Turnover, Turnover",Turnover,00:00:14.6,,,Bard College,Bar@RIT,02/17/2024,2,17:21,Mike Parme,10 Mike Parme > Transition > Ballhandler > Turnover,
122,Chase Dickens,,,,"P&R BH, 3FGm, Def Reb",Miss 3 Pts,00:00:15.5,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,17:06,"Chase Dickens, Mike Parme",11 Chase Dickens > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Dribble Jumper > Long/3pt > Miss 3 Pts,
123,Heston Tucker,,,,"Iso, Spot Up, 2FGM",Make 2 Pts,00:00:16.3,,,Bard College,Bar@RIT,02/17/2024,2,16:47,Heston Tucker,22 Cory Dennis > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 11 Heston Tucker > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts,
124,Brock Bowen,,,,"P&R BH, 2FGM",Make 2 Pts,00:00:14.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,16:31,Brock Bowen,10 Brock Bowen > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Make 2 Pts,
125,Ahmad Rauf,,,,"P&R BH, 2FGm",Miss 2 Pts,00:00:31.7,,,Bard College,Bar@RIT,02/17/2024,2,15:58,Ahmad Rauf,2 Ahmad Rauf > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > To Basket > Miss 2 Pts,
126,Heston Tucker,,,,"Off Reb, 2FGM, Off Reb",Make 2 Pts,00:00:07.7,,,Bard College,Bar@RIT,02/17/2024,2,15:53,Heston Tucker,11 Heston Tucker > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,
127,Josiah Turner,,,,"Post Up, 2FGM, Assist",Make 2 Pts,00:00:08.8,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,15:46,"Josiah Turner, Keegan Ocorr",33 Josiah Turner > Post-Up > Right Block > Post Pin > Dribble Move > To Basket > Make 2 Pts,
128,Heston Tucker,,,,"Iso, Cut, 2FGM, Assist",Make 2 Pts,00:00:32.5,,,Bard College,Bar@RIT,02/17/2024,2,15:14,"Heston Tucker, Kevin Le",5 Kevin Le > ISO > Left > Drives Left > Defense Commits > Ball Delivered > 11 Heston Tucker > Cut > Flash > Make 2 Pts,
129,Chase Dickens,,,,"Spot Up, 2FGm",Miss 2 Pts,00:00:17.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,14:55,Chase Dickens,11 Chase Dickens > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Miss 2 Pts,
130,Chase Dickens,,,,"Off Screen, 2FGM, Assist",Make 2 Pts,00:00:08.6,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,14:49,"Chase Dickens, Josiah Turner",11 Chase Dickens > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Short to < 17' > Make 2 Pts,
131,Mike Parme,,,,"Handoff, 3FGm",Miss 3 Pts,00:00:24.5,,,Bard College,Bar@RIT,02/17/2024,2,14:29,Mike Parme,10 Mike Parme > Hand Off > From Dribble > Top > Dribble Jumper > Long/3pt > Miss 3 Pts,
132,Azikiwe Cuffy-Scott,,,,"Off Reb, 2FGm, Off Reb, Def Reb",Miss 2 Pts,00:00:12.9,,,Bard College,Bar@RIT,02/17/2024,2,14:26,"Azikiwe Cuffy-Scott, Josiah Turner",13 Azikiwe Cuffy-Scott > Offensive Rebound > Long > Scoring Attempt > Short to < 17' > Miss 2 Pts,
133,Chase Dickens,,,,"Iso, Foul",Foul,00:00:07.9,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,14:17,"Azikiwe Cuffy-Scott, Chase Dickens",11 Chase Dickens > ISO > Left > Drives Left > To Basket > Foul,
134,Chase Dickens,,,,FTM,Free Throw,00:00:05.8,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Chase Dickens,11 Chase Dickens > Non Possession > Free Throw,
135,Chase Dickens,,,,FTM,Free Throw,00:00:07.0,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Chase Dickens,11 Chase Dickens > Non Possession > Free Throw,
136,Kevin Le,,,,"Transition, Foul",Foul,00:00:12.0,,,Bard College,Bar@RIT,02/17/2024,2,14:13,"Josiah Turner, Kevin Le",5 Kevin Le > Transition > First Middle > To Basket > Foul,
137,Kevin Le,,,,FTm,Free Throw,00:00:08.5,,,Bard College,Bar@RIT,02/17/2024,2,,Kevin Le,5 Kevin Le > Non Possession > Free Throw,
138,Kevin Le,,,,FTm,Free Throw,00:00:12.5,,,Bard College,Bar@RIT,02/17/2024,2,,Kevin Le,5 Kevin Le > Non Possession > Free Throw,
139,Azikiwe Cuffy-Scott,,,,"Off Reb, Off Reb",Run Offense,00:00:07.7,,,Bard College,Bar@RIT,02/17/2024,2,,Azikiwe Cuffy-Scott,13 Azikiwe Cuffy-Scott > Offensive Rebound > Long > Run Offense,
140,Azikiwe Cuffy-Scott,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:15.5,,,Bard College,Bar@RIT,02/17/2024,2,14:04,"Azikiwe Cuffy-Scott, Matt Caggiano",13 Azikiwe Cuffy-Scott > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
141,Chase Dickens,,,,"Transition, 2FGm, Def Reb",Miss 2 Pts,00:00:17.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,13:54,"Chase Dickens, Heston Tucker",11 Chase Dickens > Transition > Left Wing > To Basket > Miss 2 Pts,
142,Kevin Le,,,,"Spot Up, 2FGm, Def Reb, Block, Blocked Attempt",Miss 2 Pts,00:00:24.4,,,Bard College,Bar@RIT,02/17/2024,2,13:37,"Kevin Le, Chase Dickens, Brock Bowen",5 Kevin Le > Spot-Up > Drives Right > To Basket > Miss 2 Pts,
143,Matt Caggiano,,,,"Spot Up, Turnover",Turnover,00:00:18.8,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,13:28,Matt Caggiano,5 Matt Caggiano > Spot-Up > Drives Left > Turnover,
144,Rowan Heinze,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:12.7,,,Bard College,Bar@RIT,02/17/2024,2,13:17,Rowan Heinze,21 Rowan Heinze > Spot-Up > Drives Left > To Basket > Make 2 Pts,
145,Chase Dickens,,,,"Off Screen, 2FGM, Assist",Make 2 Pts,00:00:15.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,12:57,"Chase Dickens, Matt Caggiano",11 Chase Dickens > Off Screen > To Shooter's Left > Straight > No Dribble Jumper > Open > Short to < 17' > Make 2 Pts,
146,Heston Tucker,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:25.2,,,Bard College,Bar@RIT,02/17/2024,2,12:33,"Heston Tucker, Elliot Harris",11 Heston Tucker > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
147,Matt Caggiano,,,,"P&R BH, Spot Up, 2FGM",Make 2 Pts,00:00:24.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,12:06,Matt Caggiano,10 Brock Bowen > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 5 Matt Caggiano > Spot-Up > Drives Left > To Basket > Make 2 Pts,
148,Elliot Harris,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:26.3,,,Bard College,Bar@RIT,02/17/2024,2,11:43,Elliot Harris,33 Elliot Harris > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
149,Rowan Heinze,,,,"Off Reb, Off Reb, Foul",Foul,00:00:10.7,,,Bard College,Bar@RIT,02/17/2024,2,11:39,"Rowan Heinze, Jackson Otis",21 Rowan Heinze > Offensive Rebound > Short > Scoring Attempt > At Basket > Foul,
150,Rowan Heinze,,,,FTM,Free Throw,00:00:06.5,,,Bard College,Bar@RIT,02/17/2024,2,,Rowan Heinze,21 Rowan Heinze > Non Possession > Free Throw,
151,Rowan Heinze,,,,"FTm, Def Reb",Free Throw,00:00:10.1,,,Bard College,Bar@RIT,02/17/2024,2,,"Matt Caggiano, Rowan Heinze",21 Rowan Heinze > Non Possession > Free Throw,
152,Mark Osime,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:13.0,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,11:25,"Mark Osime, Heston Tucker",23 Mark Osime > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
153,Elliot Harris,,,,"Transition, 3FGM, Assist",Make 3 Pts,00:00:13.9,,,Bard College,Bar@RIT,02/17/2024,2,11:17,"Elliot Harris, Heston Tucker",33 Elliot Harris > Transition > Left Wing > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
154,Matt Caggiano,,,,Foul,Non Shooting Foul,00:00:19.1,,,,Bar@RIT,02/17/2024,2,,Laz Panagiotounis,5 Matt Caggiano > Non Possession > Non Shooting Foul,
155,Josiah Turner,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:16.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,11:00,Josiah Turner,33 Josiah Turner > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
156,Jackson Otis,,,,"Off Reb, Off Reb",Run Offense,00:00:08.6,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Jackson Otis,25 Jackson Otis > Offensive Rebound > Long > Run Offense,
157,Chase Dickens,,,,"Spot Up, 3FGm, Def Reb, Foul",Miss 3 Pts,00:00:16.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,11:00,"Heston Tucker, Chase Dickens, Josiah Turner",11 Chase Dickens > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
158,Rowan Heinze,,,,"Cut, Turnover",Turnover,00:00:26.9,,,Bard College,Bar@RIT,02/17/2024,2,10:21,Rowan Heinze,21 Rowan Heinze > Cut > Basket > Turnover,
159,Chase Dickens,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:17.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,10:05,"Brock Bowen, Chase Dickens",11 Chase Dickens > Spot-Up > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
160,Laz Panagiotounis,,,,"Iso, 2FGM",Make 2 Pts,00:00:19.4,,,Bard College,Bar@RIT,02/17/2024,2,9:41,Laz Panagiotounis,15 Laz Panagiotounis > ISO > Top > Drives Right > To Basket > Make 2 Pts,
161,Chase Dickens,,,,"Spot Up, 3FGm, Def Reb",Miss 3 Pts,00:00:16.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,9:25,"Chase Dickens, Heston Tucker",11 Chase Dickens > Spot-Up > No Dribble Jumper > Open > Long/3pt > Miss 3 Pts,
162,Rowan Heinze,,,,"Post Up, 2FGM",Make 2 Pts,00:00:11.7,,,Bard College,Bar@RIT,02/17/2024,2,9:09,Rowan Heinze,21 Rowan Heinze > Post-Up > Right Block > Face-up > Drive Middle > Make 2 Pts,
163,Matt Caggiano,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:19.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,8:45,Matt Caggiano,5 Matt Caggiano > Spot-Up > Drives Right > To Basket > Make 2 Pts,
164,Rowan Heinze,,,,"Turnover, Steal",Turnover,00:00:16.4,,,Bard College,Bar@RIT,02/17/2024,2,8:30,"Chase Dickens, Rowan Heinze",21 Rowan Heinze > No Play Type > Turnover,
165,Brock Bowen,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:10.9,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,8:25,"Brock Bowen, Matt Caggiano",10 Brock Bowen > Transition > Left Wing > To Basket > Make 2 Pts,
166,Azriel Almodovar,,,,"Transition, Foul",Foul,00:00:12.4,,,Bard College,Bar@RIT,02/17/2024,2,8:15,"Brock Bowen, Azriel Almodovar",4 Azriel Almodovar > Transition > Ballhandler > To Basket > Foul,
167,Azriel Almodovar,,,,FTM,Free Throw,00:00:06.4,,,Bard College,Bar@RIT,02/17/2024,2,,Azriel Almodovar,4 Azriel Almodovar > Non Possession > Free Throw,
168,Azriel Almodovar,,,,FTm,Free Throw,00:00:14.7,,,Bard College,Bar@RIT,02/17/2024,2,,Azriel Almodovar,4 Azriel Almodovar > Non Possession > Free Throw,
169,Rowan Heinze,,,,"Off Reb, Off Reb, Turnover, Steal",Turnover,00:00:09.8,,,Bard College,Bar@RIT,02/17/2024,2,8:12,"Rowan Heinze, Chase Dickens",21 Rowan Heinze > Offensive Rebound > Short > Turnover,
170,Josiah Turner,,,,"Transition Turnover, Turnover",Turnover,00:00:13.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,8:07,Josiah Turner,33 Josiah Turner > Transition > Ballhandler > Turnover,
171,Azriel Almodovar,,,,"P&R BH, 2FGm, Def Reb",Miss 2 Pts,00:00:24.5,,,Bard College,Bar@RIT,02/17/2024,2,7:50,"Azriel Almodovar, Kenny Wilburn",4 Azriel Almodovar > P&R Ball Handler > High P&R > Dribble Off Pick > To Basket > Miss 2 Pts,
172,Matt Caggiano,,,,"Spot Up, 2FGm",Miss 2 Pts,00:00:23.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,7:36,Matt Caggiano,5 Matt Caggiano > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Miss 2 Pts,
173,Jackson Otis,,,,"Off Reb, 2FGM, Off Reb",Make 2 Pts,00:00:07.5,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,7:31,Jackson Otis,25 Jackson Otis > Offensive Rebound > Short > Scoring Attempt > At Basket > Make 2 Pts,
174,Azriel Almodovar,,,,"Off Screen, 2FGM",Make 2 Pts,00:00:19.1,,,Bard College,Bar@RIT,02/17/2024,2,7:16,Azriel Almodovar,4 Azriel Almodovar > Off Screen > To Shooter's Left > Curl > To Basket > Make 2 Pts,
175,Zac Ditzel,,,,"Iso, Cut, Turnover, Steal",Turnover,00:00:09.6,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,7:02,"Azriel Almodovar, Zac Ditzel",10 Brock Bowen > ISO > Top > Drives Right > Defense Commits > Ball Delivered > 20 Zac Ditzel > Cut > Basket > Turnover,
176,Rowan Heinze,,,,"Cut, 2FGM, Assist",Make 2 Pts,00:00:13.7,,,Bard College,Bar@RIT,02/17/2024,2,6:50,"Rowan Heinze, Sean Wilcox",21 Rowan Heinze > Cut > Basket > Make 2 Pts,
177,Matt Caggiano,,,,"P&R BH, Foul, Turnover",Turnover,00:00:13.8,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,6:38,Matt Caggiano,5 Matt Caggiano > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Turnover,
178,Elliot Harris,,,,Foul,Non Shooting Foul,00:00:15.7,,,,Bar@RIT,02/17/2024,2,,Matt Caggiano,33 Elliot Harris > Non Possession > Non Shooting Foul,
179,Rowan Heinze,,,,"Spot Up, Turnover, Steal",Turnover,00:00:11.1,,,Bard College,Bar@RIT,02/17/2024,2,6:23,"Chase Dickens, Rowan Heinze",21 Rowan Heinze > Spot-Up > Drives Left > Turnover,
180,Keegan Ocorr,,,,"Transition, 2FGM, Assist",Make 2 Pts,00:00:10.1,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,6:18,"Keegan Ocorr, Chase Dickens",1 Keegan Ocorr > Transition > Leak Outs > To Basket > Make 2 Pts,
181,Laz Panagiotounis,,,,"P&R BH, 2FGm, Def Reb",Miss 2 Pts,00:00:17.8,,,Bard College,Bar@RIT,02/17/2024,2,6:01,"Laz Panagiotounis, Chase Dickens",15 Laz Panagiotounis > P&R Ball Handler > High P&R > Dribble Off Pick > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
182,Kenny Wilburn,,,,"Iso, 2FGM",Make 2 Pts,00:00:16.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,5:43,Kenny Wilburn,3 Kenny Wilburn > ISO > Top > Early Jumper > No Dribble Jumper > Open > Medium/17' to <3p > Make 2 Pts,
183,Sean Wilcox,,,,"Post Up, Foul",Foul,00:00:14.9,,,Bard College,Bar@RIT,02/17/2024,2,5:29,"Zac Ditzel, Sean Wilcox",31 Sean Wilcox > Post-Up > Flash Middle > Foul,
184,Sean Wilcox,,,,"FTm, Def Reb",Free Throw,00:00:08.2,,,Bard College,Bar@RIT,02/17/2024,2,,"Zac Ditzel, Sean Wilcox",31 Sean Wilcox > Non Possession > Free Throw,
185,Kenny Wilburn,,,,"Iso, Foul",Foul,00:00:14.3,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,5:13,"Rowan Heinze, Kenny Wilburn",3 Kenny Wilburn > ISO > Top > Drives Right > To Basket > Foul,
186,Kenny Wilburn,,,,FTM,Free Throw,00:00:08.3,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Kenny Wilburn,3 Kenny Wilburn > Non Possession > Free Throw,
187,Kenny Wilburn,,,,FTM,Free Throw,00:00:11.7,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Kenny Wilburn,3 Kenny Wilburn > Non Possession > Free Throw,
188,Elliot Harris,,,,"Handoff, 3FGM, Assist",Make 3 Pts,00:00:11.5,,,Bard College,Bar@RIT,02/17/2024,2,5:02,"Elliot Harris, Laz Panagiotounis",33 Elliot Harris > Hand Off > From Dribble > Right > No Dribble Jumper > Open > Long/3pt > Make 3 Pts,
189,Chase Dickens,,,,"Post Up, 2FGm, Def Reb",Miss 2 Pts,00:00:18.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,4:44,"Chase Dickens, Elliot Harris",11 Chase Dickens > Post-Up > Left Block > Left Shoulder > Dribble Move > To Drop Step > Miss 2 Pts,
190,Sean Wilcox,,,,"P&R BH, P&R Roll Man, 2FGm, Def Reb",Miss 2 Pts,00:00:17.9,,,Bard College,Bar@RIT,02/17/2024,2,4:25,"Sean Wilcox, Kenny Wilburn",15 Laz Panagiotounis > P&R Ball Handler > Right P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 31 Sean Wilcox > P&R Roll Man > Rolls to Basket > Miss 2 Pts,
191,Kenny Wilburn,,,,"P&R BH, P&R Roll Man, 3FGm",Miss 3 Pts,00:00:21.9,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,4:01,Kenny Wilburn,11 Chase Dickens > P&R Ball Handler > High P&R > Dribble Off Pick > Defense Commits > Ball Delivered > 3 Kenny Wilburn > P&R Roll Man > Pick and Pops > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
192,Elliot Harris,,,,"Spot Up, 3FGM, Assist",Make 3 Pts,00:00:12.1,,,Bard College,Bar@RIT,02/17/2024,2,3:51,"Elliot Harris, Azriel Almodovar",33 Elliot Harris > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
193,Zac Ditzel,,,,"P&R BH, Spot Up, 2FGm, Def Reb",Miss 2 Pts,00:00:31.4,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,3:19,"Zac Ditzel, Laz Panagiotounis",10 Brock Bowen > P&R Ball Handler > Left P&R > Side > Dribble Off Pick > Defense Commits > Ball Delivered > 20 Zac Ditzel > Spot-Up > Drives Left > Dribble Jumper > Medium/17' to <3p > Miss 2 Pts,
194,Azriel Almodovar,,,,"Post Up, Cut, 2FGM, Assist",Make 2 Pts,00:00:21.6,,,Bard College,Bar@RIT,02/17/2024,2,2:54,"Azriel Almodovar, Kevin Le",5 Kevin Le > Post-Up > Right Block > Left Shoulder > Dribble Move > Defense Commits > Ball Delivered > 4 Azriel Almodovar > Cut > Basket > Make 2 Pts,
195,Keegan Ocorr,,,,"P&R BH, Spot Up, 3FGM, Assist",Make 3 Pts,00:00:19.2,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,2:31,"Keegan Ocorr, Brock Bowen",10 Brock Bowen > P&R Ball Handler > High P&R > Go Away from Pick > Defense Commits > Ball Delivered > 1 Keegan Ocorr > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Make 3 Pts,
196,Elliot Harris,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:13.4,,,Bard College,Bar@RIT,02/17/2024,2,2:19,Elliot Harris,33 Elliot Harris > Spot-Up > Drives Right > Dribble Jumper > Short to < 17' > Make 2 Pts,
197,Matt Caggiano,,,,Foul,Non Shooting Foul,00:00:25.1,,,,Bar@RIT,02/17/2024,2,,Kevin Le,5 Matt Caggiano > Non Possession > Non Shooting Foul,
198,Josiah Turner,,,,,Shot Clock Violation,00:00:26.2,,,Rochester Institute of Technology Tigers,Bar@RIT,02/17/2024,2,,Josiah Turner,33 Josiah Turner > Non Possession > Shot Clock Violation,
199,Laz Panagiotounis,,,,"Spot Up, 2FGm",Miss 2 Pts,00:00:16.8,,,Bard College,Bar@RIT,02/17/2024,2,1:26,Laz Panagiotounis,15 Laz Panagiotounis > Spot-Up > Drives Left > To Basket > Miss 2 Pts,
200,Cory Dennis,,,,"Off Reb, Off Reb",Run Offense,00:00:07.8,,,Bard College,Bar@RIT,02/17/2024,2,,Cory Dennis,22 Cory Dennis > Offensive Rebound > Short > Run Offense,
201,Sean Wilcox,,,,"Spot Up, 3FGm",Miss 3 Pts,00:00:16.1,,,Bard College,Bar@RIT,02/17/2024,2,1:20,Sean Wilcox,31 Sean Wilcox > Spot-Up > No Dribble Jumper > Guarded > Long/3pt > Miss 3 Pts,
202,Elliot Harris,,,,"Off Reb, Off Reb",Run Offense,00:00:08.4,,,Bard College,Bar@RIT,02/17/2024,2,,Elliot Harris,33 Elliot Harris > Offensive Rebound > Long > Run Offense,
203,Cory Dennis,,,,"Spot Up, 2FGM",Make 2 Pts,00:00:14.3,,,Bard College,Bar@RIT,02/17/2024,2,1:09,Cory Dennis,22 Cory Dennis > Spot-Up > Drives Left > Dribble Jumper > Short to < 17' > Make 2 Pts,
