Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,4.0,2024
RIT,UNY,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Tanner Tedesco,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,4.0,2024
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Tanner Tedesco,PNR,High,Off,Jack Plesser,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,3,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,5,1.0,2024
RIT,UNY,Union (NY) Dutchmen,3pMa,No Dribble Jumper,Luke Mcgarrity,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,6,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,1.0,2024
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Tanner Tedesco,PNR,High,Off,Edward Baptiste,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,8,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,PNR,Right,Off,Keegan Ocorr,Spot Ups,N/A,Shot,Liberty League,Liberty League,9,4.0,2024
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Tanner Tedesco,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Brock Bowen,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,3.0,2024
RIT,UNY,Union (NY) Dutchmen,2pmi,To Basket,Jack Plesser,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Chase Dickens,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,15,2.0,2024
RIT,UNY,Union (NY) Dutchmen,2pMa,To Basket,Luke Mcgarrity,Hand Offs,Right,Stationary,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pMa,N/A,Josiah Turner,Post,Right,Right Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,1.0,2024
RIT,UNY,Union (NY) Dutchmen,3pMa,No Dribble Jumper,Luke Mcgarrity,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2024
RIT,UNY,Union (NY) Dutchmen,Foul,To Basket,Tanner Tedesco,PNR,Right,Off,Jack Plesser,P&R Roll Man,N/A,Slips,Liberty League,Liberty League,20,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,PNR,High,Off,Josiah Turner,P&R Roll Man,N/A,Pop,Liberty League,Liberty League,23,4.0,2024
RIT,UNY,Union (NY) Dutchmen,2pMa,Dribble Jumper,Jack Plesser,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,2.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Chase Dickens,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,25,4.0,2024
RIT,UNY,Union (NY) Dutchmen,2pmi,Dribble Jumper,Edward Baptiste,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,2.0,2024
RIT,UNY,Union (NY) Dutchmen,2pmi,To Basket,Edward Baptiste,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Brock Bowen,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,1.0,2024
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Connor Cepiel,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,1.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,30,1.0,2024
RIT,UNY,Union (NY) Dutchmen,3pmi,No Dribble Jumper,Matthew Garside,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,31,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Josiah Turner,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,4.0,2024
RIT,UNY,Union (NY) Dutchmen,3pmi,Dribble Jumper,Matthew Garside,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Keegan Ocorr,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,34,4.0,2024
RIT,UNY,Union (NY) Dutchmen,3pMa,No Dribble Jumper,Luke Mcgarrity,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,35,4.0,2024
RIT,UNY,Rochester Institute of Technology Tigers,Foul,N/A,Josiah Turner,Post,Right,Face Up,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,1.0,2024
RIT,UNY,Union (NY) Dutchmen,Turnover,N/A,Aren Cummings,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,1.0,2024
