Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction,OffensiveConference,DefensiveConference,PlayNumber,ShotLevel,Year
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Ian Bentley,Off Screens,Left,Flare,N/A,N/A,N/A,N/A,Liberty League,Liberty League,1,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Josiah Turner,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,2,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Hakeem Daphnis,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,3,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,4,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Hakeem Daphnis,PNR,Left,Away,Aidan Roy,Spot Ups,N/A,Shot,Liberty League,Liberty League,5,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Hakeem Daphnis,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A,Liberty League,Liberty League,7,2.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Keegan Ocorr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,8,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Joey Skoric,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,10,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pMa,No Dribble Jumper,Josiah Turner,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,11,3.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Dillon McCafferty,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,12,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,13,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Dillon McCafferty,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,14,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,16,2.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Dillon McCafferty,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,17,2.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Keegan Ocorr,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,18,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,19,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,20,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Joey Skoric,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,21,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,22,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Ian Bentley,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,23,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,24,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Nick Padilla,PNR,High,Off,Ian Bentley,Spot Ups,N/A,Shot,Liberty League,Liberty League,25,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Josiah Turner,Transition,N/A,Trailer,N/A,N/A,N/A,N/A,Liberty League,Liberty League,26,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Hook Shot,Jack LaGarde,Post,Right,Left Shoulder,N/A,N/A,N/A,N/A,Liberty League,Liberty League,27,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,28,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,And1,To Basket,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,29,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Nick Padilla,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,32,3.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Keegan Ocorr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,33,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Jake Walsh,PNR,High,Off,Ian Bentley,Spot Ups,Left,Drive,Liberty League,Liberty League,34,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,36,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pMa,To Basket,Mark Osime,Cuts,N/A,Flash,N/A,N/A,N/A,N/A,Liberty League,Liberty League,38,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,39,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,PNR,Left,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,42,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Aidan Roy,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,43,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,44,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,To Basket,Jake Walsh,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,45,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Foul,No Dribble Jumper,Kenny Wilburn,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,47,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Prince Shyllon,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,50,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Zac Ditzel,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,51,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Jake Walsh,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,52,2.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,53,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,To Basket,Jake Walsh,PNR,High,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,54,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,PNR,Left,Off,Zac Ditzel,Spot Ups,N/A,Shot,Liberty League,Liberty League,55,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,57,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,Dribble Jumper,Jake Walsh,Iso,Top,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,58,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Aidan Roy,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,60,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Mark Osime,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,61,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,62,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,64,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Jake Walsh,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,65,2.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,To Basket,Joey Skoric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,66,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Mark Osime,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,67,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Ian Bentley,Off Screens,Right,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,68,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Keegan Ocorr,PNR,High,Off,Chase Dickens,Spot Ups,N/A,Shot,Liberty League,Liberty League,69,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Prince Shyllon,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,70,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Mark Osime,PNR,Left,Off,Brock Bowen,Spot Ups,Left,Drive,Liberty League,Liberty League,71,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,74,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Keegan Ocorr,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,76,2.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pmi,No Dribble Jumper,Nick Padilla,PNR,High,Off,Ian Bentley,Spot Ups,N/A,Shot,Liberty League,Liberty League,77,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Turnover,N/A,Brandon Weiss,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,79,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,3pMa,No Dribble Jumper,Jake Walsh,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,80,4.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Foul,N/A,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,81,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,Dribble Jumper,Joey Skoric,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,83,2.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,84,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,And1,To Basket,Nick Padilla,Misc,N/A,N/A,N/A,N/A,N/A,N/A,Liberty League,Liberty League,85,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Off Screens,Left,Straight,N/A,N/A,N/A,N/A,Liberty League,Liberty League,87,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,Turnover,N/A,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,88,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A,Liberty League,Liberty League,90,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,Foul,To Basket,Ian Bentley,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A,Liberty League,Liberty League,91,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,94,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,To Basket,Jake Walsh,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,95,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,PNR,Left,N/A,Zac Ditzel,Spot Ups,N/A,Shot,Liberty League,Liberty League,96,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,And1,To Basket,Joey Skoric,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,97,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,99,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,To Basket,Nick Padilla,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A,Liberty League,Liberty League,100,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A,Liberty League,Liberty League,101,4.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,To Basket,Nick Padilla,PNR,High,Off,Jack LaGarde,P&R Roll Man,N/A,Roll,Liberty League,Liberty League,102,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,103,2.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pmi,To Basket,Nick Padilla,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,104,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,Dribble Jumper,Prince Shyllon,PNR,Right,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,105,3.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Cuts,N/A,Basket,N/A,N/A,N/A,N/A,Liberty League,Liberty League,106,1.0,2024
SKD,RIT,Skidmore Thoroughbreds,2pMa,To Basket,Prince Shyllon,PNR,High,Off,N/A,N/A,N/A,N/A,Liberty League,Liberty League,109,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,Right,Away,N/A,N/A,N/A,N/A,Liberty League,Liberty League,110,1.0,2024
SKD,RIT,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Zac Ditzel,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A,Liberty League,Liberty League,112,4.0,2024
