Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
RIT,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,Dyland Matchett,PNR,Left,Away,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pMa,To Basket,Pat White,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Josiah Turner,Post,Middle,N/A,Matt Caggiano,Spot Ups,Left,Drive
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Avery Eugster,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,PNR,High,Away,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Yechiel Stewart,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Jonny Angbazo,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brandon Weiss,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Jonny Angbazo,Post,Right,N/A,Pat White,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Brandon Weiss,PNR,High,Away,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Pat White,Post,Right,N/A,Yechiel Stewart,Cuts,N/A,Basket
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Jonny Angbazo,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Jonny Angbazo,Post,Left,Dribble,Yechiel Stewart,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Yechiel Stewart,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brock Bowen,Iso,Left,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Yechiel Stewart,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Foul,To Basket,Pat White,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,PNR,High,Off,Matt Caggiano,Spot Ups,Right,Drive
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Andrew Deppe,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Avery Eugster,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,PJ Scalisi,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Kenny Wilburn,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pMa,To Basket,Jonny Angbazo,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Chase Dickens,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,No Dribble Jumper,Jonny Angbazo,Post,Right,N/A,PJ Scalisi,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,PNR,High,Off,Jackson Otis,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Foul,To Basket,Avery Eugster,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Yechiel Stewart,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,Dribble Jumper,Avery Eugster,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Turnover,N/A,Dyland Matchett,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Avery Eugster,Off Screens,Right,Flare,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Keegan Ocorr,PNR,High,Off,Brock Bowen,Spot Ups,Left,Drive
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Pat White,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Yechiel Stewart,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Brock Bowen,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pMa,To Basket,Yechiel Stewart,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Yechiel Stewart,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,PJ Scalisi,Hand Offs,Top,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Nate Tawiah-Boateng,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Brandon Weiss,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Jonny Angbazo,PNR,Left,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,Right,Away,Josiah Turner,P&R Roll Man,Left,Pop
RIT,RPI,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Turnover,N/A,Yechiel Stewart,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Ben Eugster,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Dyland Matchett,PNR,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Pat White,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,Dribble Jumper,Dyland Matchett,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Iso,Left,N/A,Brandon Weiss,Spot Ups,Left,Drive
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Jonny Angbazo,PNR,Right,Off,Avery Eugster,Spot Ups,Right,Drive
RIT,RPI,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Matt Caggiano,Iso,Right,N/A,Chase Dickens,Spot Ups,N/A,Shot
RIT,RPI,Rensselaer Polytechnic,2pMa,To Basket,Jonny Angbazo,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Iso,Left,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Jonny Angbazo,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Chase Dickens,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,PJ Scalisi,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,Dribble Jumper,Matt Caggiano,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Avery Eugster,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,No Dribble Jumper,Chase Dickens,Post,Middle,Dribble,Keegan Ocorr,Spot Ups,N/A,Shot
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Andrew Deppe,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Josiah Turner,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pMa,No Dribble Jumper,Avery Eugster,PNR,Left,Off,Dyland Matchett,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Chase Dickens,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pmi,To Basket,Jonny Angbazo,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,2pMa,To Basket,Dyland Matchett,Post,Right,Dribble,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,3pmi,No Dribble Jumper,Jonny Angbazo,Post,Left,Dribble,Avery Eugster,Spot Ups,N/A,Shot
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pMa,To Basket,Jackson Otis,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Turnover,N/A,Avery Eugster,PNR,Right,Away,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
RIT,RPI,Rensselaer Polytechnic,Foul,N/A,PJ Scalisi,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,RPI,,Foul,N/A,PJ Scalisi,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,RPI,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
