Home,Away,OffensivePossession,Outcome,ShotType,PrimaryPlayer,PrimaryPlayType,PrimaryDirection,PrimaryAction,SecondaryPlayer,SecondaryPlayType,SecondaryDirection,SecondaryAction
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,N/A,Matt Caggiano,Iso,Left,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,N/A,Alex Penders,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Jackson Otis,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pMa,Dribble Jumper,Logan Wendell,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,Dribble Jumper,Logan Wendell,Iso,Right,N/A,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Transition,N/A,Trailer,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Aidan Holmes,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,To Basket,Evan Cabral,Transition,N/A,Leak Outs,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Iso,Left,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,PNR,Left,Off,Triston Wennersten,P&R Roll Man,N/A,Pop
RIT,IC,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Jackson Otis,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Evan Cabral,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Josiah Turner,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,N/A,Cole Wissink,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,To Basket,Keegan Ocorr,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Logan Wendell,Spot Ups,Straight,Drive,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pMa,No Dribble Jumper,Brock Bowen,Off Screens,Right,Straight,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,N/A,Aidan Holmes,PNR,Right,Off,Evan Cabral,Spot Ups,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Aidan Holmes,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Aidan Holmes,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Chase Dickens,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Foul,To Basket,Triston Wennersten,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Chase Dickens,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Matt Caggiano,PNR,High,Away,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,To Basket,Kenny Wilburn,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Logan Wendell,Hand Offs,Right,Dribble,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Matt Caggiano,Transition,N/A,Ball Handler,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Foul,To Basket,Bryce Bleibtrey,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Keegan Ocorr,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,And1,To Basket,Logan Wendell,PNR,Right,Away,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Cuts,N/A,Flash,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Andrew Geschickter,Spot Ups,N/A,Shot,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Brock Bowen,PNR,Right,Off,Kenny Wilburn,Cuts,N/A,Basket
RIT,IC,Ithaca College,3pmi,Dribble Jumper,Logan Wendell,PNR,High,Off,Andrew Geschickter,Spot Ups,Left,Drive
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Kenny Wilburn,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,Dribble Jumper,Triston Wennersten,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,To Basket,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,No Dribble Jumper,Bryce Bleibtrey,Iso,Right,N/A,Andrew Geschickter,Spot Ups,N/A,Shot
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Foul,To Basket,Triston Wennersten,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Josiah Turner,Post,Left,Dribble,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,Dribble Jumper,Andrew Geschickter,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pmi,Dribble Jumper,Andrew Geschickter,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,Dribble Jumper,Chase Dickens,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,N/A,Bryce Bleibtrey,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,And1,To Basket,Matt Caggiano,Cuts,N/A,Screen,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,And1,To Basket,Bryce Bleibtrey,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Aidan Holmes,Hand Offs,Left,Dribble,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,Dribble Jumper,Chase Dickens,Off Screens,Left,Straight,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Logan Wendell,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pMa,Dribble Jumper,Brock Bowen,PNR,Right,Off,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,Dribble Jumper,Andrew Geschickter,PNR,Right,Off,Aidan Holmes,Spot Ups,Straight,Drive
RIT,IC,Rochester Institute of Technology Tigers,Foul,To Basket,Chase Dickens,Iso,Left,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Triston Wennersten,Cuts,N/A,Basket,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Mark Osime,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,PNR,High,Off,Triston Wennersten,P&R Roll Man,N/A,Pop
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Matt Caggiano,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,To Basket,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Turnover,N/A,Brock Bowen,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,,Foul,N/A,Triston Wennersten,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Matt Caggiano,Iso,Right,N/A,Brock Bowen,Spot Ups,N/A,Shot
RIT,IC,Ithaca College,3pMa,No Dribble Jumper,Logan Wendell,PNR,High,Off,Triston Wennersten,P&R Roll Man,N/A,Pop
RIT,IC,Rochester Institute of Technology Tigers,2pmi,To Basket,Chase Dickens,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,To Basket,Triston Wennersten,Transition,N/A,Left Wing,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,Dribble Jumper,Matt Caggiano,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Logan Wendell,Spot Ups,Left,Drive,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,To Basket,Josiah Turner,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Foul,N/A,Aidan Holmes,PNR,Left,Off,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,2pMa,To Basket,Matt Caggiano,Spot Ups,Right,Drive,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,To Basket,Logan Wendell,Iso,Top,N/A,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,3pmi,No Dribble Jumper,Brock Bowen,Transition,N/A,Right Wing,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pMa,To Basket,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,Rochester Institute of Technology Tigers,Foul,To Basket,Matt Caggiano,PNR,High,Away,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,2pmi,To Basket,Logan Wendell,PNR,High,Off,N/A,N/A,N/A,N/A
RIT,IC,,Foul,N/A,Chase Dickens,Misc,N/A,N/A,N/A,N/A,N/A,N/A
RIT,IC,Ithaca College,Turnover,N/A,Logan Wendell,Misc,N/A,N/A,N/A,N/A,N/A,N/A
